"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"smerige#negative";"0";"1";"2";"smerige";"O";"smerige#2"
"fijne#positive";"0";"1";"5";"Fijne";"R";"fijne#5"
"5#negative";"0";"1";"24";"5";"O";"5#24"
"verschillende#positive";"0";"1";"20";"verschillende";"A";"verschillende#20"
"wafels#positive";"0";"1";"2";"wafels";"N";"wafels#2"
"los#negative";"0";"1";"5";"los";"N";"los#5"
"autobanden#negative";"0";"1";"2";"autobanden";"N";"autobanden#2"
"leeg#negative";"0";"1";"3";"leeg";"N";"leeg#3"
"correct#positive";"0";"1";"3";"Correct";"R";"correct#3"
"veel#negative";"0";"1";"124";"Veel";"R";"veel#124"
"geregeld#positive";"0";"1";"10";"geregeld";"N";"geregeld#10"
"vernieuwing#positive";"0";"1";"4";"vernieuwing";"V";"vernieuwing#4"
"zou#negative";"0";"1";"28";"zou";"N";"zou#28"
"verwend#positive";"0";"1";"3";"verwend";"N";"verwend#3"
"tevreden#positive";"0";"1";"10";"tevreden";"N";"tevreden#10"
"doorgezakt#negative";"0";"1";"2";"doorgezakt";"O";"doorgezakt#2"
"positief#positive";"0";"1";"3";"positief";"N";"positief#3"
"basic#negative";"0";"1";"6";"basic";"G";"basic#6"
"en#positive";"0";"1";"1036";"en";"O";"en#1037"
"hoog#negative";"0";"1";"8";"hoog";"N";"hoog#8"
"droog#positive";"0";"1";"4";"droog";"N";"droog#4"
"minibar#positive";"0";"1";"6";"minibar";"N";"minibar#6"
"slechte#negative";"0";"1";"9";"slechte";"G";"slechte#9"
"problemen#negative";"0";"1";"7";"problemen";"N";"problemen#7"
"hoge#negative";"0";"1";"7";"hoge";"N";"hoge#7"
"wel#positive";"0";"1";"168";"Wel";"R";"wel#168"
"kapot#negative";"0";"1";"4";"kapot";"N";"kapot#4"
"nieuw#positive";"0";"1";"3";"nieuw";"N";"nieuw#3"
"verrassing#positive";"0";"1";"4";"Verrassing";"R";"verrassing#4"
"ei#positive";"0";"1";"3";"ei";"C";"ei#3"
"zeer schoon#strongpositive";"1";"6";"6";"zeer schoon";"N N";"zeer#163 schoon#51"
"zeer ruime#strongpositive";"1";"4";"4";"zeer ruime";"N N";"zeer#163 ruime#27"
"zeer gevarieerd#strongpositive";"1";"4";"4";"zeer gevarieerd";"N N";"zeer#163 gevarieerd#10"
"netjes verzorgd#positive";"1";"3";"3";"netjes verzorgd";"N A";"netjes#34 verzorgd#18"
"lekker rustig#positive";"1";"3";"3";"Lekker rustig";"N N";"lekker#64 rustig#16"
"zeer vriendelijke#strongpositive";"1";"3";"3";"zeer vriendelijke";"N N";"zeer#163 vriendelijke#18"
"veel keus#positive";"1";"3";"3";"veel keus";"G N";"veel#124 keus#11"
"zeer teleurgesteld#strongnegative";"1";"2";"2";"zeer teleurgesteld";"N N";"zeer#163 teleurgesteld#4"
"heel uitgebreid#strongpositive";"1";"2";"2";"heel uitgebreid";"G G";"heel#116 uitgebreid#24"
"alles aanwezig#positive";"1";"2";"2";"alles aanwezig";"N G";"alles#78 aanwezig#24"
"art nouveau#positive";"1";"2";"2";"Art Nouveau";"R R";"art#2 nouveau#2"
"niet onderhouden#negative";"1";"2";"2";"niet onderhouden";"G G";"niet#348 onderhouden#11"
"heel netjes#strongpositive";"1";"2";"2";"heel netjes";"G N";"heel#116 netjes#34"
"te duur#negative";"1";"2";"2";"te duur";"N O";"te#339 duur#16"
"goed ingericht#positive";"1";"2";"2";"goed ingericht";"V N";"goed#225 ingericht#17"
"erg netjes#strongpositive";"1";"2";"2";"erg netjes";"N N";"erg#123 netjes#34"
"redelijk klein#negative";"1";"2";"2";"redelijk klein";"G N";"redelijk#16 klein#50"
"zeer moderne#strongpositive";"1";"2";"2";"zeer moderne";"O O";"zeer#163 moderne#4"
"zeer lekker#strongpositive";"1";"2";"2";"Zeer lekker";"R N";"zeer#163 lekker#64"
"erg aardig#strongpositive";"1";"2";"2";"erg aardig";"G N";"erg#123 aardig#12"
"niet aanwezig#negative";"1";"2";"2";"niet aanwezig";"G N";"niet#348 aanwezig#24"
"heel goede#strongpositive";"1";"2";"2";"heel goede";"N V";"heel#116 goede#54"
"voldoende groot#positive";"1";"2";"2";"voldoende groot";"G N";"voldoende#25 groot#51"
"hele mooie#strongpositive";"1";"2";"2";"hele mooie";"G N";"hele#30 mooie#62"
"echt klein#strongnegative";"1";"2";"2";"echt klein";"O O";"echt#87 klein#50"
"geen geluidsoverlast#positive";"1";"2";"2";"geen geluidsoverlast";"V G";"geen#187 geluidsoverlast#6"
"slechte mentaliteit#negative";"1";"2";"2";"slechte mentaliteit";"G N";"slechte#9 mentaliteit#2"
"geen reclame#negative";"1";"2";"2";"geen reclame";"O O";"geen#187 reclame#2"
"weinig variatie#negative";"1";"2";"2";"Weinig variatie";"N N";"weinig#33 variatie#10"
"zeer bekwaam#strongpositive";"1";"2";"2";"zeer bekwaam";"G N";"zeer#163 bekwaam#3"
"mooi aangelegd#positive";"1";"2";"2";"mooi aangelegd";"N N";"mooi#83 aangelegd#2"
"zeeeer proper#strongpositive";"1";"2";"2";"zeeeer proper";"G N";"zeeeer#2 proper#14"
"laat maar#negative";"1";"2";"2";"Laat maar";"R N";"laat#10 maar#310"
"erg schoon#strongpositive";"1";"2";"2";"erg schoon";"N N";"erg#123 schoon#51"
"niet ideaal#negative";"1";"2";"2";"niet ideaal";"G N";"niet#348 ideaal#13"
"pure ontspanning#strongpositive";"1";"2";"2";"pure ontspanning";"G N";"pure#2 ontspanning#3"
"super vriendelijke#strongpositive";"1";"2";"2";"super vriendelijke";"G N";"super#65 vriendelijke#18"
"prima geregeld#positive";"1";"2";"2";"prima geregeld";"G N";"prima#134 geregeld#10"
"net opgeknapt#positive";"1";"2";"2";"net opgeknapt";"G N";"net#22 opgeknapt#3"
"erg behulpzaam#strongpositive";"1";"2";"2";"erg behulpzaam";"V G";"erg#123 behulpzaam#25"
"ontzettend mooi#strongpositive";"1";"2";"2";"ontzettend mooi";"A G";"ontzettend#7 mooi#83"
"enorm vriendelijk#strongpositive";"1";"2";"2";"enorm vriendelijk";"O O";"enorm#8 vriendelijk#92"
"prima kwaliteit#positive";"1";"1";"1";"prima kwaliteit";"N N";"prima#134 kwaliteit#42"
"niet zuiver#negative";"1";"1";"1";"niet zuiver";"G N";"niet#348 zuiver#2"
"met herrie#strongnegative";"1";"1";"1";"meet HERRIE";"V R";"met#350 herrie#3"
"erg afwachtend#strongnegative";"1";"1";"1";"erg afwachtend";"G N";"erg#123 afwachtend#1"
"beetje jammer#negative";"1";"1";"1";"beetje jammer";"N N";"beetje#29 jammer#21"
"voortreffelijk !#strongpositive";"1";"1";"1";"voortreffelijk !";"N O";"voortreffelijk#1 !#251"
"erg gedateerd#strongnegative";"1";"1";"1";"erg gedateerd";"N N";"erg#123 gedateerd#9"
"erg rustig#strongpositive";"1";"1";"1";"erg rustig";"N N";"erg#123 rustig#16"
"beetje achterhaald#negative";"1";"1";"1";"beetje achterhaald";"V N";"beetje#29 achterhaald#1"
"heel gevarieerd#strongpositive";"1";"1";"1";"heel gevarieerd";"N N";"heel#116 gevarieerd#10"
"zeer lauw#strongnegative";"1";"1";"1";"zeer lauw";"N N";"zeer#163 lauw#3"
"niks bijzonders#negative";"1";"1";"1";"niks bijzonders";"N N";"niks#14 bijzonders#2"
"schoon ingericht#positive";"1";"1";"1";"schoon ingericht";"N N";"schoon#51 ingericht#17"
"zeer vakbekwame#strongpositive";"1";"1";"1";"zeer vakbekwame";"O O";"zeer#163 vakbekwame#1"
"ronduit vuil#strongnegative";"1";"1";"1";"ronduit vuil";"N N";"ronduit#3 vuil#7"
"geen sfeer#negative";"1";"1";"1";"geen sfeer";"G N";"geen#187 sfeer#6"
"incl. tv#positive";"1";"1";"1";"incl. tv";"O O";"incl.#6 tv#13"
"blowen mag#negative";"1";"1";"1";"blowen mag";"G N";"blowen#2 mag#11"
"veel vlekken#negative";"1";"1";"1";"Veel vlekken";"R R";"veel#124 vlekken#6"
"prima verzorgd#positive";"1";"1";"1";"prima verzorgd";"G A";"prima#134 verzorgd#18"
"de pech#negative";"1";"1";"1";"de pech";"P G";"de#1222 pech#5"
"alles tiptop.overal#strongpositive";"1";"1";"1";"alles tiptop.overal";"V G";"alles#78 tiptop.overal#1"
"zeepresten enz#negative";"1";"1";"1";"zeepresten enz";"V N";"zeepresten#1 enz#4"
"arrogant mannetje.daar#negative";"1";"1";"1";"arrogant mannetje.daar";"G N";"arrogant#3 mannetje.daar#1"
"lekker groot#positive";"1";"1";"1";"lekker groot";"V N";"lekker#64 groot#51"
"heel functioneel#positive";"1";"1";"1";"heel functioneel";"N N";"heel#116 functioneel#3"
"steeds mis#strongnegative";"1";"1";"1";"steeds mis";"O O";"steeds#14 mis#3"
"ruime duplex#positive";"1";"1";"1";"ruime duplex";"N G";"ruime#27 duplex#1"
"hele grote#strongpositive";"1";"1";"1";"hele grote";"G G";"hele#30 grote#25"
"maar ach#positive";"1";"1";"1";"maar ach";"N N";"maar#310 ach#1"
"beneden peil#negative";"1";"1";"1";"beneden peil";"N N";"beneden#7 peil#1"
"wat somber#negative";"1";"1";"1";"wat somber";"N N";"wat#136 somber#1"
"vrij klein#negative";"1";"1";"1";"vrij klein";"O O";"vrij#4 klein#50"
"geen limietfilter#positive";"1";"1";"1";"geen limietfilter";"G N";"geen#187 limietfilter#1"
"oerdreven dure#negative";"1";"1";"1";"oerdreven dure";"A N";"oerdreven#1 dure#1"
"met wisseling#positive";"1";"1";"1";"meet wisseling";"V N";"met#350 wisseling#1"
"super schoon#strongpositive";"1";"1";"1";"super schoon";"G N";"super#65 schoon#51"
"gewoon goed#positive";"1";"1";"1";"gewoon goed";"N V";"gewoon#15 goed#225"
"vreselijk slechte#strongnegative";"1";"1";"1";"Vreselijk slechte";"R N";"vreselijk#5 slechte#9"
"goed gelogeerd#positive";"1";"1";"1";"Goed gelogeerd";"R N";"goed#225 gelogeerd#3"
"ontzettend smerig#strongnegative";"1";"1";"1";"ontzettend smerig";"A N";"ontzettend#7 smerig#7"
"even geweldig#strongpositive";"1";"1";"1";"even geweldig";"A N";"even#18 geweldig#31"
"prima schoon#positive";"1";"1";"1";"prima schoon";"G N";"prima#134 schoon#51"
"super schoon.#strongpositive";"1";"1";"1";"super schoon.";"G N";"super#65 schoon.#1"
"zeer schone#strongpositive";"1";"1";"1";"Zeer schone";"R N";"zeer#163 schone#22"
"erg luxe#strongpositive";"1";"1";"1";"erg luxe";"N N";"erg#123 luxe#22"
"vaak onvriendenlijk#negative";"1";"1";"1";"vaak onvriendenlijk";"N N";"vaak#9 onvriendenlijk#1"
"echt geweldig#positive";"1";"1";"1";"echt geweldig";"G N";"echt#87 geweldig#31"
"gedraagt zich#positive";"1";"1";"1";"gedraagt zich";"N N";"gedraagt#1 zich#18"
"toegang inbegrepen#positive";"1";"1";"1";"toegang inbegrepen";"N N";"toegang#3 inbegrepen#8"
"ruime bedden#positive";"1";"1";"1";"ruime bedden";"N G";"ruime#27 bedden#33"
"oudere indeling#negative";"1";"1";"1";"oudere indeling";"G N";"oudere#3 indeling#2"
"direct naar#positive";"1";"1";"1";"direct naar";"G N";"direct#18 naar#128"
"discussie over#negative";"1";"1";"1";"discussie over";"N P";"discussie#1 over#55"
"erg comfortabel#strongpositive";"1";"1";"1";"erg comfortabel";"N N";"erg#123 comfortabel#6"
"weinig ventilatie#negative";"1";"1";"1";"Weinig ventilatie";"R N";"weinig#33 ventilatie#2"
"enige probleem#negative";"1";"1";"1";"enige probleem";"V N";"enige#18 probleem#11"
"duidelijk diepvries#negative";"1";"1";"1";"Duidelijk diepvries";"R N";"duidelijk#7 diepvries#2"
"was aardig#positive";"1";"1";"1";"be aardig";"V G";"was#385 aardig#12"
"wel kleine#negative";"1";"1";"1";"wel kleine";"N O";"wel#168 kleine#33"
"minder keuze#negative";"1";"1";"1";"minder keuze";"P N";"minder#18 keuze#20"
"was geweldig#strongpositive";"1";"1";"1";"be geweldig";"V N";"was#385 geweldig#31"
"geduld hebben#negative";"1";"1";"1";"geduld hebben";"O V";"geduld#2 hebben#133"
"ietsje minder#negative";"1";"1";"1";"ietsje minder";"V N";"ietsje#1 minder#18"
"slecht werkende#negative";"1";"1";"1";"Slecht werkende";"R V";"slecht#24 werkende#2"
"heel redelijke#positive";"1";"1";"1";"heel redelijke";"N N";"heel#116 redelijke#1"
"verrassend goed#positive";"1";"1";"1";"verrassend goed";"A V";"verrassend#1 goed#225"
"makkelijk dichtbij#positive";"1";"1";"1";"makkelijk dichtbij";"N N";"makkelijk#5 dichtbij#5"
"niet pretentieus#positive";"1";"1";"1";"niet pretentieus";"G N";"niet#348 pretentieus#1"
"met erco#positive";"1";"1";"1";"meet erco";"V N";"met#350 erco#1"
"heel goedkoop#strongpositive";"1";"1";"1";"heel goedkoop";"V N";"heel#116 goedkoop#2"
"heel hulpvaardig.#strongpositive";"1";"1";"1";"heel hulpvaardig.";"N N";"heel#116 hulpvaardig.#1"
"engels sprekend#positive";"1";"1";"1";"Engels sprekend";"R V";"engels#11 sprekend#1"
"viel mee#positive";"1";"1";"1";"viel mee";"N N";"viel#14 mee#20"
"smerige kleding#negative";"1";"1";"1";"smerige kleding";"N N";"smerige#2 kleding#1"
"niet mooi#negative";"1";"1";"1";"niet mooi";"O O";"niet#348 mooi#83"
"piekfijn inorde#strongpositive";"1";"1";"1";"piekfijn inorde";"O O";"piekfijn#1 inorde#1"
"gele vlek#negative";"1";"1";"1";"Gele vlek";"R N";"gele#5 vlek#1"
"met extra#positive";"1";"1";"1";"meet extra";"V G";"met#350 extra#15"
"uiterst plezierig#strongpositive";"1";"1";"1";"Uiterst plezierig";"R N";"uiterst#5 plezierig#1"
"zelfs nederlands#positive";"1";"1";"1";"zelfs Nederlands";"N R";"zelfs#22 nederlands#6"
"heel handig#positive";"1";"1";"1";"heel handig";"N N";"heel#116 handig#3"
"werkte goed#positive";"1";"1";"1";"werkte goed";"N V";"werkte#3 goed#225"
"allemaal studenten#negative";"1";"1";"1";"allemaal studenten";"G N";"allemaal#19 studenten#4"
"geen kleine#positive";"1";"1";"1";"geen kleine";"G N";"geen#187 kleine#33"
"super lage#strongpositive";"1";"1";"1";"super lage";"G N";"super#65 lage#1"
"erg smerig#strongnegative";"1";"1";"1";"erg smerig";"G N";"erg#123 smerig#7"
"conform verwachting#positive";"1";"1";"1";"conform verwachting";"O O";"conform#1 verwachting#3"
"voldoende mogelijkheid#positive";"1";"1";"1";"voldoende mogelijkheid";"N N";"voldoende#25 mogelijkheid#3"
"continu aanvulling#positive";"1";"1";"1";"Continu aanvulling";"R V";"continu#1 aanvulling#1"
"wel ouderwets#negative";"1";"1";"1";"wel ouderwets";"N N";"wel#168 ouderwets#2"
"reuze meegevallen#positive";"1";"1";"1";"reuze meegevallen";"G N";"reuze#2 meegevallen#4"
"zich uitsloven#positive";"1";"1";"1";"zich uitsloven";"A G";"zich#18 uitsloven#1"
"geen haakjes#negative";"1";"1";"1";"geen haakjes";"N N";"geen#187 haakjes#1"
"echt smerig#strongnegative";"1";"1";"1";"echt smerig";"N G";"echt#87 smerig#7"
"super verzorgd#strongpositive";"1";"1";"1";"super verzorgd";"G G";"super#65 verzorgd#18"
"15,00 euro#negative";"1";"1";"1";"15,00 euro";"O N";"15,00#1 euro#27"
"slechte kwaliteit.eiren#negative";"1";"1";"1";"slechte kwaliteit.eiren";"G N";"slechte#9 kwaliteit.eiren#1"
"met dolfijnenshow#positive";"1";"1";"1";"meet dolfijnenshow";"V N";"met#350 dolfijnenshow#1"
"niet meegemaakt#strongpositive";"1";"1";"1";"Niet meegemaakt";"R N";"niet#348 meegemaakt#5"
"gewoon gratis#negative";"1";"1";"1";"gewoon gratis";"N N";"gewoon#15 gratis#37"
"overdag zeer#positive";"1";"1";"1";"Overdag zeer";"R N";"overdag#7 zeer#163"
"genoeg stoelen#positive";"1";"1";"1";"genoeg stoelen";"N V";"genoeg#27 stoelen#2"
"wel groen#positive";"1";"1";"1";"Wel groen";"R N";"wel#168 groen#1"
"best ok#positive";"1";"1";"1";"good ok";"G G";"best#9 ok#13"
"te druk#negative";"1";"1";"1";"te druk";"N N";"te#339 druk#9"
"ook ok#positive";"1";"1";"1";"ook ok";"N V";"ook#233 ok#13"
"bijzonder mooi#strongpositive";"1";"1";"1";"bijzonder mooi";"G N";"bijzonder#12 mooi#83"
"gewoonweg vies#strongnegative";"1";"1";"1";"gewoonweg vies";"N N";"gewoonweg#1 vies#15"
"goed bezig#positive";"1";"1";"1";"goed bezig";"V N";"goed#225 bezig#2"
"nogal basic#negative";"1";"1";"1";"nogal basic";"G G";"nogal#5 basic#6"
"heerlijke brioches#positive";"1";"1";"1";"heerlijke brioches";"G N";"heerlijke#14 brioches#1"
"hielp goed#positive";"1";"1";"1";"hielp goed";"N V";"hielp#1 goed#225"
"zo verwaarloosd#strongnegative";"1";"1";"1";"zo verwaarloosd";"O A";"zo#71 verwaarloosd#2"
"om hoek#positive";"1";"1";"1";"om hoek";"P N";"om#141 hoek#10"
"wel klein#negative";"1";"1";"1";"wel klein";"G N";"wel#168 klein#50"
"heel gunstig#positive";"1";"1";"1";"heel gunstig";"N N";"heel#116 gunstig#8"
"overal stof#negative";"1";"1";"1";"overal stof";"G N";"overal#17 stof#6"
"geen gloeilamp.#negative";"1";"1";"1";"geen gloeilamp.";"V G";"geen#187 gloeilamp.#1"
"de sfeervolle#positive";"1";"1";"1";"de sfeervolle";"O O";"de#1222 sfeervolle#2"
"wat beter#positive";"1";"1";"1";"wat beter";"G A";"wat#136 beter#29"
"extreem krappe#strongnegative";"1";"1";"1";"extreem krappe";"N N";"extreem#3 krappe#2"
"zeer leuk#strongpositive";"1";"1";"1";"Zeer leuk";"R V";"zeer#163 leuk#60"
"goed gegeten#positive";"1";"1";"1";"goed gegeten";"G N";"goed#225 gegeten#15"
"te drukke#negative";"1";"1";"1";"te drukke";"G N";"te#339 drukke#6"
"heel tevreden#strongpositive";"1";"1";"1";"heel tevreden";"V G";"heel#116 tevreden#10"
"snel verholpen#positive";"1";"1";"1";"snel verholpen";"N N";"snel#16 verholpen#1"
"een zandstrand#positive";"1";"1";"1";"een zandstrand";"G N";"een#832 zandstrand#1"
"héél vervelend#strongnegative";"1";"1";"1";"héél vervelend";"G N";"héél#2 vervelend#2"
"zeer smakelijke#strongpositive";"1";"1";"1";"zeer smakelijke";"O O";"zeer#163 smakelijke#1"
"erg duur#strongnegative";"1";"1";"1";"erg duur";"G N";"erg#123 duur#16"
"slechtste ervaring#strongnegative";"1";"1";"1";"slechtste ervaring";"N V";"slechtste#2 ervaring#4"
"ronduit belachelijk#strongnegative";"1";"1";"1";"Ronduit belachelijk";"R N";"ronduit#3 belachelijk#1"
"met ligbad#positive";"1";"1";"1";"meet ligbad";"V N";"met#350 ligbad#2"
"heerlijk relaxe#strongpositive";"1";"1";"1";"heerlijk relaxe";"G N";"heerlijk#42 relaxe#1"
"niet gevarieerd#negative";"1";"1";"1";"niet gevarieerd";"G N";"niet#348 gevarieerd#10"
"wel schoon#positive";"1";"1";"1";"wel schoon";"G N";"wel#168 schoon#51"
"mooi onderhouden#positive";"1";"1";"1";"mooi onderhouden";"N G";"mooi#83 onderhouden#11"
"lekker ruim#positive";"1";"1";"1";"lekker ruim";"N N";"lekker#64 ruim#31"
"erg sfeervol#strongpositive";"1";"1";"1";"erg sfeervol";"G N";"erg#123 sfeervol#6"
"was simpel#negative";"1";"1";"1";"be simpel";"V G";"was#385 simpel#4"
"absoluut aanbevolen#strongpositive";"1";"1";"1";"absoluut aanbevolen";"A A";"absoluut#11 aanbevolen#1"
"dezelfde gerechten#negative";"1";"1";"1";"dezelfde gerechten";"O O";"dezelfde#4 gerechten#1"
"erg aangename#strongpositive";"1";"1";"1";"Erg aangename";"R N";"erg#123 aangename#5"
"echt fantastisch#strongpositive";"1";"1";"1";"echt fantastisch";"N N";"echt#87 fantastisch#14"
"ben stamgast#positive";"1";"1";"1";"ben stamgast";"N N";"ben#22 stamgast#1"
"en ınrıchtıng#positive";"1";"1";"1";"en ınrıchtıng";"P G";"en#1037 ınrıchtıng#1"
"goed uitgerust#positive";"1";"1";"1";"goed uitgerust";"V A";"goed#225 uitgerust#2"
"maar hygienisch#strongnegative";"1";"1";"1";"maar hygienisch";"O O";"maar#310 hygienisch#1"
"uitstekende kwaliteit#strongpositive";"1";"1";"1";"uitstekende kwaliteit";"N N";"uitstekende#11 kwaliteit#42"
"erg enthousiast#strongpositive";"1";"1";"1";"erg enthousiast";"N A";"erg#123 enthousiast#2"
"superontspannend weekend#strongpositive";"1";"1";"1";"Superontspannend weekend";"R N";"superontspannend#1 weekend#14"
"leuk aangekleed#positive";"1";"1";"1";"leuk aangekleed";"G N";"leuk#60 aangekleed#1"
"een schimmelplekkie#negative";"1";"1";"1";"een schimmelplekkie";"O N";"een#832 schimmelplekkie#1"
"veel hetzelfde#negative";"1";"1";"1";"veel hetzelfde";"G N";"veel#124 hetzelfde#7"
"redelijk doorgezakt#negative";"1";"1";"1";"redelijk doorgezakt";"N N";"redelijk#16 doorgezakt#2"
"zaten vliegen#negative";"1";"1";"1";"zaten vliegen";"N N";"zaten#17 vliegen#4"
"vies bruin#negative";"1";"1";"1";"vies bruin";"N V";"vies#15 bruin#5"
"ideaal gelegen#strongpositive";"1";"1";"1";"ideaal gelegen";"G N";"ideaal#13 gelegen#43"
"mooie rustige#positive";"1";"1";"1";"mooie rustige";"N N";"mooie#62 rustige#10"
"geen nieuw#negative";"1";"1";"1";"geen nieuw";"G G";"geen#187 nieuw#3"
"en smerig#strongnegative";"1";"1";"1";"en smerig";"O O";"en#1037 smerig#7"
"jammer !#strongnegative";"1";"1";"1";"Jammer !";"R O";"jammer#21 !#251"
"zwarte vegen#negative";"1";"1";"1";"Zwarte vegen";"R N";"zwarte#2 vegen#1"
"en gevarieëerd#positive";"1";"1";"1";"en gevarieëerd";"P G";"en#1037 gevarieëerd#1"
"vrij groot#negative";"1";"1";"1";"Vrij groot";"R N";"vrij#4 groot#51"
"voldoet uitstekend#strongpositive";"1";"1";"1";"voldoet uitstekend";"N N";"voldoet#3 uitstekend#27"
"bijzonder lekker#strongpositive";"1";"1";"1";"bijzonder lekker";"N N";"bijzonder#12 lekker#64"
"maar netjes#positive";"1";"1";"1";"maar netjes";"G N";"maar#310 netjes#34"
"zeer vriendelyk#strongpositive";"1";"1";"1";"zeer vriendelyk";"N N";"zeer#163 vriendelyk#1"
"veel italianen#negative";"1";"1";"1";"veel italianen";"O O";"veel#124 italianen#4"
"waren schoon#positive";"1";"1";"1";"waren schoon";"N N";"waren#91 schoon#51"
"hard pratend#negative";"1";"1";"1";"hard pratend";"G N";"hard#8 pratend#1"
"beetje verouderd#negative";"1";"1";"1";"beetje verouderd";"O N";"beetje#29 verouderd#10"
"echte luxe#strongpositive";"1";"1";"1";"echte luxe";"N G";"echte#11 luxe#22"
"ruimte genoeg#positive";"1";"1";"1";"ruimte genoeg";"G N";"ruimte#8 genoeg#27"
"veel ligstoelen#positive";"1";"1";"1";"veel ligstoelen";"N N";"veel#124 ligstoelen#1"
"soort afgesloten#negative";"1";"1";"1";"soort afgesloten";"A A";"soort#5 afgesloten#1"
"een bar#positive";"1";"1";"1";"een bar";"G N";"een#832 bar#25"
"echt top#strongpositive";"1";"1";"1";"Echt top";"R N";"echt#87 top#25"
"weinig raam#negative";"1";"1";"1";"weinig raam";"N N";"weinig#33 raam#13"
"zijn vriendelijke#positive";"1";"1";"1";"zijn vriendelijke";"O O";"zijn#254 vriendelijke#18"
"was piepklein#negative";"1";"1";"1";"be piepklein";"V N";"was#385 piepklein#1"
"constant vochtig#negative";"1";"1";"1";"constant vochtig";"G N";"constant#2 vochtig#2"
"zeer massaal#strongnegative";"1";"1";"1";"zeer massaal";"N N";"zeer#163 massaal#2"
"erg praktisch#positive";"1";"1";"1";"erg praktisch";"N N";"erg#123 praktisch#3"
"niet rookvrij#negative";"1";"1";"1";"niet rookvrij";"G N";"niet#348 rookvrij#1"
"een drama#strongnegative";"1";"1";"1";"een drama";"V N";"een#832 drama#1"
"zijn oké#positive";"1";"1";"1";"zijn oké";"N N";"zijn#254 oké#2"
"hele luide#strongnegative";"1";"1";"1";"HELE luide";"V N";"hele#30 luide#1"
"zeer karig#strongnegative";"1";"1";"1";"zeer karig";"G N";"zeer#163 karig#2"
