"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"veel restaurants in de omgeving#Location";"1";"1";"1";"veel restaurant in de omgeving";"N N P G N";"veel#124 restaurants#19 in#559 de#1222 omgeving#25"
"het ontbreken van een restaurant#Restaurant";"1";"1";"1";"Het ontbreken van een restaurant";"R P R V N";"het#1010 ontbreken#2 van#438 een#832 restaurant#45"
"verbinding hotel naar madrid centrum#Location";"1";"1";"1";"Verbinding hotel naar Madrid Centrum";"R N N R R";"verbinding#1 hotel#635 naar#128 madrid#7 centrum#40"
"de bediening in het restaurant#Staff";"1";"1";"1";"De bediening in het restaurant";"R N P N N";"de#1222 bediening#20 in#559 het#1010 restaurant#45"
"3 a la carte restaurants#Restaurant";"1";"1";"1";"3 a la carte restaurant";"O D G N N";"3#53 a#7 la#16 carte#8 restaurants#19"
"de man van de pizza#Staff";"1";"1";"1";"de man van de pizza";"P N R P N";"de#1222 man#10 van#438 de#1222 pizza#5"
"de kwaliteit van de service#Value-for-money";"1";"1";"1";"de kwaliteit van de service";"P N N P N";"de#1222 kwaliteit#42 van#438 de#1222 service#39"
"hoe het gebouw erbij ligt#unknown";"1";"1";"1";"hoe het gebouw erbij ligt";"N N N N N";"hoe#8 het#1010 gebouw#4 erbij#5 ligt#42"
"het uitzicht vanuit de ontbijtzaal#Location";"1";"1";"1";"het uitzicht vanuit de ontbijtzaal";"N N N O G";"het#1010 uitzicht#24 vanuit#9 de#1222 ontbijtzaal#3"
"een ingang van de metro#Transportation";"1";"1";"1";"een ingang van de metro";"G P R P N";"een#832 ingang#6 van#438 de#1222 metro#13"
"het persoon aan de receptie#Staff";"1";"1";"1";"Het persoon aan de receptie";"R A G P V";"het#1010 persoon#6 aan#197 de#1222 receptie#38"
"9 van de 10 w.c#Bathroom";"1";"1";"1";"9 van de 10 W.C";"O R P O R";"9#9 van#438 de#1222 10#24 w.c#1"
"de terug weg na sluitingstijd#unknown";"1";"1";"1";"de terug weg na sluitingstijd";"O O O O N";"de#1222 terug#54 weg#16 na#36 sluitingstijd#2"
"de ligging van het hotel#Location";"0";"1";"2";"De ligging van het hotel";"R V G N N";"de#1222 ligging#42 van#438 het#1010 hotel#635"
"het water uit de douche#Bathroom";"0";"1";"2";"het water uit de douche";"G N N P N";"het#1010 water#26 uit#80 de#1222 douche#31"
"de douche bij het zwembad#Swimming pool";"0";"1";"2";"De douche bij het zwembad";"R V G N N";"de#1222 douche#31 bij#193 het#1010 zwembad#82"
"het personeel in het hotel#Staff";"0";"1";"2";"Het personeel in het hotel";"R N P G N";"het#1010 personeel#109 in#559 het#1010 hotel#635"
"de boot en zijn bemanning#unknown";"0";"1";"2";"De boot en zijn bemanning";"R N P G G";"de#1222 boot#2 en#1037 zijn#254 bemanning#2"
"het uitzicht van onze kamer#Location";"0";"1";"2";"Het uitzicht van onze kamer";"N N N P N";"het#1010 uitzicht#24 van#438 onze#62 kamer#182"
"de boot en zijn bemanning#Staff";"0";"1";"2";"De boot en zijn bemanning";"R N P G G";"de#1222 boot#2 en#1037 zijn#254 bemanning#2"
"het uitzicht van onze kamer#Interior/exterior";"0";"1";"2";"Het uitzicht van onze kamer";"N N N P N";"het#1010 uitzicht#24 van#438 onze#62 kamer#182"
"voor de echte mooie duikstekken#unknown";"0";"1";"2";"Voor de echte mooie duikstekken";"R O O O O";"voor#393 de#1222 echte#11 mooie#62 duikstekken#2"
"het eten in het hotel#Restaurant";"0";"1";"2";"Het eten in het hotel";"R O P G N";"het#1010 eten#132 in#559 het#1010 hotel#635"
"de douche bij het zwembad#Bathroom";"0";"1";"2";"De douche bij het zwembad";"R V G N N";"de#1222 douche#31 bij#193 het#1010 zwembad#82"
"de algemene staat van de woning#unknown";"1";"1";"1";"De algemene staat van de woning";"R A V R P V";"de#1222 algemene#1 staat#24 van#438 de#1222 woning#2"
"een * * * · hotel#Value-for-money";"1";"1";"1";"een * * * · hotel";"G N O O O N";"een#832 *#9 *#9 *#9 ·#83 hotel#635"
"is een waterkoker en een kluisje#Facilities";"1";"1";"1";"be een waterkoker en een kluisje";"V G N P G N";"is#612 een#832 waterkoker#4 en#1037 een#832 kluisje#2"
"de kamers in de bijbehorende huisjes#Rooms";"1";"1";"1";"De kamers in de bijbehorende huisjes";"R N P G N N";"de#1222 kamers#143 in#559 de#1222 bijbehorende#1 huisjes#1"
"restaurant waar alleeen volwassenen in mogen#Facilities";"1";"1";"1";"restaurant waar alleeen volwassenen in mogen";"N N V N P N";"restaurant#45 waar#56 alleeen#1 volwassenen#9 in#559 mogen#10"
"meer dan een halve liter water#unknown";"1";"1";"1";"meer dan een halve liter water";"N G N N P N";"meer#74 dan#84 een#832 halve#3 liter#3 water#26"
"wachttijden op groene bus of metro#Transportation";"1";"1";"1";"wachttijden op groene bus of metro";"G N N N P O";"wachttijden#2 op#273 groene#2 bus#13 of#98 metro#13"
"de duitse turken in de bediening#Staff";"1";"1";"1";"de duitse turken in de bediening";"P G N P O V";"de#1222 duitse#2 turken#1 in#559 de#1222 bediening#20"
"alleen de banken op het terras#Interior/exterior";"1";"1";"1";"Alleen de banken op het terras";"R P G N N N";"alleen#54 de#1222 banken#3 op#273 het#1010 terras#16"
"de animatie met negga en taha#Facilities";"1";"1";"1";"de animatie meet negga en taha";"P N V N P N";"de#1222 animatie#18 met#350 negga#1 en#1037 taha#1"
"in de omgeving van het hotel#Location";"1";"1";"1";"in de omgeving van het hotel";"P O V G N N";"in#559 de#1222 omgeving#25 van#438 het#1010 hotel#635"
"het nazenden van een vergeten jasje#unknown";"1";"1";"1";"het nazenden van een vergeten jasje";"G G N V A G";"het#1010 nazenden#1 van#438 een#832 vergeten#5 jasje#1"
"ongekende mogelijkheden om je te vermaken#Facilities";"1";"1";"1";"ongekende mogelijkheden om je te vermaken";"P G P N N V";"ongekende#1 mogelijkheden#8 om#141 je#407 te#339 vermaken#1"
"geen vast tapijt , maar parket#Interior/exterior";"1";"1";"1";"geen vast tapijt , maar parket";"V G N O N N";"geen#187 vast#5 tapijt#2 ,#1158 maar#310 parket#1"
"die gegarandeerde plek voor vier dagen#Location";"1";"1";"1";"die gegarandeerde plek voor vier dagen";"V A G G N N";"die#134 gegarandeerde#2 plek#16 voor#393 vier#11 dagen#30"
"water om je spullen te spoelen#unknown";"0";"1";"2";"water om je spullen te spoelen";"N P N V G N";"water#26 om#141 je#407 spullen#6 te#339 spoelen#4"
"venster met "" zicht "" op tuin#Facilities";"1";"1";"1";"Venster meet "" zicht "" op tuin";"R V G N N N N";"venster#1 met#350 ""#51 zicht#6 ""#51 op#273 tuin#12"
"de kamers op de 4 de verdieping#Rooms";"1";"1";"1";"De kamers op de 4 de verdieping";"R N V O O P V";"de#1222 kamers#143 op#273 de#1222 4#36 de#1222 verdieping#10"
"klein zwembad voor 0 · 4 jr.#Swimming pool";"1";"1";"1";"klein zwembad voor 0 · 4 jr.";"V G N O N O N";"klein#50 zwembad#82 voor#393 0#2 ·#83 4#36 jr.#1"
"de kwaliteit en hoeveelheid van de maaltijden#Restaurant";"1";"1";"1";"de kwaliteit en hoeveelheid van de maaltijden";"O O O O O O O";"de#1222 kwaliteit#42 en#1037 hoeveelheid#3 van#438 de#1222 maaltijden#7"
"de handdoeken die op de grond lagen#Bathroom";"1";"1";"1";"de handdoeken die op de grond lagen";"V G N N P G G";"de#1222 handdoeken#26 die#134 op#273 de#1222 grond#3 lagen#3"
"bij het oude gedeelte van het hotel#unknown";"1";"1";"1";"bij het oude gedeelte van het hotel";"G N O V G N N";"bij#193 het#1010 oude#19 gedeelte#8 van#438 het#1010 hotel#635"
"dat we voor de juiste gekozen hadden#unknown";"1";"1";"1";"dat we voor de juiste gekozen hadden";"N Q V P G N N";"dat#206 we#204 voor#393 de#1222 juiste#2 gekozen#3 hadden#75"
"de a · la · carte retaurants#Restaurant";"1";"1";"1";"De a · la · carte retaurants";"R D G D N N N";"de#1222 a#7 ·#83 la#16 ·#83 carte#8 retaurants#2"
"een gewone radio of een muziek chanel#Facilities";"1";"1";"1";"een gewone radio of een muziek chanel";"G N N P G G N";"een#832 gewone#1 radio#1 of#98 een#832 muziek#9 chanel#1"
"de ligzetels zowel op strand en hotel#Facilities";"1";"1";"1";"de ligzetels zowel op strand en hotel";"O N V N G P N";"de#1222 ligzetels#1 zowel#17 op#273 strand#38 en#1037 hotel#635"
"dat er in de gangen een rooklucht hing#Cleanliness";"1";"1";"1";"dat er in de gangen een rooklucht hing";"N A P O O O N N";"dat#206 er#285 in#559 de#1222 gangen#9 een#832 rooklucht#2 hing#1"
"een kamer met de nr 001 tot 005#unknown";"1";"1";"1";"een kamer met de nr 001 tot 005";"O O O O O O N O";"een#832 kamer#182 met#350 de#1222 nr#3 001#1 tot#41 005#1"
"op de vloer bij en onder het bed#Rooms";"1";"1";"1";"op de vloer bij en onder het bed";"V P Q N P P N N";"op#273 de#1222 vloer#2 bij#193 en#1037 onder#13 het#1010 bed#22"
"de lunch / dinner in het italiaans restaurants#Restaurant";"1";"1";"1";"De lunch / dinner in het italiaans restaurant";"R N N N P N N N";"de#1222 lunch#8 /#77 dinner#4 in#559 het#1010 italiaans#4 restaurants#19"
"informatie over de prijs van het nabijgelegen parkeerterrein#Car parking";"1";"1";"1";"informatie over de prijs van het nabijgelegen parkeerterrein";"N P O O O O O O";"informatie#1 over#55 de#1222 prijs#55 van#438 het#1010 nabijgelegen#2 parkeerterrein#1"
"de foto ' s die het hotel plaatst#unknown";"1";"1";"1";"De foto ' s die het hotel plaatst";"R N O Q V G N N";"de#1222 foto#6 '#81 s#63 die#134 het#1010 hotel#635 plaatst#1"
"zwembanden om van de glijbanen af te gaan#Swimming pool";"1";"1";"1";"zwembanden om van de glijbanen af te gaan";"N P R P G G N N";"zwembanden#1 om#141 van#438 de#1222 glijbanen#2 af#10 te#339 gaan#53"
"extra koffie plakje kaas / worst bij ontbijt#Breakfast";"1";"1";"1";"extra koffie plakje kaas / bad bij ontbijt";"G N N N V G N A";"extra#15 koffie#15 plakje#1 kaas#5 /#77 worst#1 bij#193 ontbijt#143"
"dat ongeveer 80 % van de gasten russen zijn#Noisiness";"1";"1";"1";"dat ongeveer 80 % van de gasten Russen zijn";"N A O N N P G R N";"dat#206 ongeveer#7 80#2 %#3 van#438 de#1222 gasten#30 russen#13 zijn#254"
"buffet zowel ' s morgens als s ' avonds#Restaurant";"1";"1";"1";"Buffet zowel ' s morgens als s ' avonds";"R N O Q V N Q O N";"buffet#12 zowel#17 '#81 s#63 morgens#9 als#124 s#63 '#81 avonds#23"
"de weg die naar beneden voerde naar ons appartement#Rooms";"1";"1";"1";"de weg die naar beneden voerde naar ons appartement";"O O O O O O O N N";"de#1222 weg#16 die#134 naar#128 beneden#7 voerde#1 naar#128 ons#92 appartement#8"
"dat er ook maar iets op was of niet beschikbaar#unknown";"1";"1";"1";"dat er ook maar iets op be of niet beschikbaar";"N G N N N V V P G N";"dat#206 er#285 ook#233 maar#310 iets#42 op#273 was#385 of#98 niet#348 beschikbaar#3"
"het trappenhuis naar de verdieping van kamer 23 en hoger#Interior/exterior";"1";"1";"1";"het trappenhuis naar de verdieping van kamer 23 en hoger";"G N G P V G N O P N";"het#1010 trappenhuis#1 naar#128 de#1222 verdieping#10 van#438 kamer#182 23#3 en#1037 hoger#1"
"een doos vond met daarin medicijnen van de vorige bezoekers#unknown";"1";"1";"1";"een doos vond meet daarin medicijnen van de vorige bezoekers";"G N V V G N R P N N";"een#832 doos#1 vond#10 met#350 daarin#1 medicijnen#1 van#438 de#1222 vorige#6 bezoekers#4"
"een kamer aan de zijde van die drukke baan te liggen#Rooms";"1";"1";"1";"een kamer aan de zijde van die drukke baan te liggen";"G N G P G N V A G N N";"een#832 kamer#182 aan#197 de#1222 zijde#1 van#438 die#134 drukke#6 baan#2 te#339 liggen#11"
"de afwerking van de badkamers ( kitwerk / afwerking van sanitair )#Bathroom";"1";"1";"1";"de afwerking van de badkamers ( kitwerk / afwerking van sanitair )";"P V R O N O N N V R N O";"de#1222 afwerking#2 van#438 de#1222 badkamers#4 (#177 kitwerk#1 /#77 afwerking#2 van#438 sanitair#9 )#177"
