"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"el hotel nh eurobuilding#unknown";"1";"1";"1";"El hotel Nh Eurobuilding";"R N R R";"el#1001 hotel#647 nh#1 eurobuilding#1"
"una entrada de metro#Transportation";"1";"1";"1";"una entrada de metro";"G O O O";"una#277 entrada#13 de#1387 metro#55"
"un poco de mantenimiento#Interior/exterior";"1";"1";"1";"un poco de mantenimiento";"G N O O";"un#503 poco#59 de#1387 mantenimiento#6"
"tratamientos faciales y corporales#Facilities";"1";"1";"1";"tratamientos faciales y corporales";"N N G N";"tratamientos#2 faciales#1 y#1185 corporales#1"
"las fuentes del interior#Interior/exterior";"1";"1";"1";"las fuentes del interior";"O O O O";"las#355 fuentes#1 del#362 interior#10"
"el equipo de animación#Staff";"1";"1";"1";"el equipo de animación";"N V P N";"el#1001 equipo#9 de#1387 animación#7"
"el resto del cuarto#Rooms";"1";"1";"1";"El resto del cuarto";"R N N N";"el#1001 resto#6 del#362 cuarto#8"
"taxis en la puerta#Facilities";"1";"1";"1";"taxi en la puerta";"V P N N";"taxis#3 en#860 la#1114 puerta#25"
"la estació del nord#Location";"1";"1";"1";"la Estació del Nord";"O R O R";"la#1114 estació#1 del#362 nord#1"
"nada de maxima calidad#unknown";"1";"1";"1";"nada de maxima calidad";"O O O N";"nada#60 de#1387 maxima#1 calidad#74"
"un servicio para ellos#Facilities";"1";"1";"1";"un servicio para ellos";"G N N N";"un#503 servicio#85 para#378 ellos#6"
"el later check out#Reservation/check-in/check-out";"1";"1";"1";"el later check out";"N A V A";"el#1001 later#1 check#9 out#6"
"trato con los clientes#Staff";"1";"1";"1";"trato con los clientes";"O O O O";"trato#60 con#413 los#274 clientes#11"
"el recepcionista de tarde#Staff";"1";"1";"1";"el recepcionista de tarde";"O O O O";"el#1001 recepcionista#1 de#1387 tarde#10"
"estación central de milán#Location";"1";"1";"1";"estación central de Milán";"N G P R";"estación#21 central#3 de#1387 milán#4"
"un oasis de tranquilidad#unknown";"1";"1";"1";"un oasis de tranquilidad";"G N P N";"un#503 oasis#1 de#1387 tranquilidad#12"
"metro de plaza españa#Location";"1";"1";"1";"metro de plaza España";"N P N R";"metro#55 de#1387 plaza#29 españa#11"
"el buffet de desayuno#Breakfast";"1";"1";"1";"el buffet de desayuno";"N N P N";"el#1001 buffet#31 de#1387 desayuno#100"
"congreso de los diputados#Location";"1";"1";"1";"congreso de los diputados";"V P N N";"congreso#1 de#1387 los#274 diputados#1"
"acudir a un musical#unknown";"1";"1";"1";"acudir a un musical";"V D G N";"acudir#1 a#550 un#503 musical#4"
"todo lo que deseas#unknown";"1";"1";"1";"todo lo que deseas";"P G N N";"todo#193 lo#309 que#771 deseas#1"
"la comida y cena#Restaurant";"1";"1";"1";"La comida y cena";"R O G N";"la#1114 comida#51 y#1185 cena#8"
"el precio mínimo oferta#Value-for-money";"1";"1";"1";"el precio mínimo oferta";"N G N N";"el#1001 precio#79 mínimo#3 oferta#12"
"repetir.el trato del personal#Staff";"1";"1";"1";"repetir.El trato del personal";"R N O G";"repetir.el#1 trato#60 del#362 personal#135"
"el arco del triunfo#Location";"1";"1";"1";"el Arco del Triunfo";"N R O R";"el#1001 arco#1 del#362 triunfo#1"
"pulsera blanca de repetidor#unknown";"1";"1";"1";"pulsera blanca de repetidor";"N O O O";"pulsera#1 blanca#1 de#1387 repetidor#1"
"unas mantas para abrigarnos#Beds";"1";"1";"1";"unas mantas para abrigarnos";"G N N N";"unas#34 mantas#2 para#378 abrigarnos#1"
"detalles con las toallas#Cleanliness";"1";"1";"1";"detalles con las toallas";"N A V A";"detalles#18 con#413 las#355 toallas#6"
"la parada de marina#Location";"1";"1";"1";"la parada de Marina";"D O O R";"la#1114 parada#30 de#1387 marina#1"
"vistas preciosas de madrid#Interior/exterior";"1";"1";"1";"vistas preciosas de Madrid";"O O O R";"vistas#39 preciosas#4 de#1387 madrid#100"
"la zona donde está#unknown";"1";"1";"1";"la zona donde está";"O O O O";"la#1114 zona#73 donde#38 está#95"
"lo que ibamos buscando#unknown";"1";"1";"1";"lo que ibamos buscando";"G N N V";"lo#309 que#771 ibamos#5 buscando#3"
"una copa de champán#Facilities";"1";"1";"1";"una copa de champán";"G N P G";"una#277 copa#1 de#1387 champán#1"
"la zona de piscinas#Swimming pool";"1";"1";"1";"La zona de piscinas";"R O O O";"la#1114 zona#73 de#1387 piscinas#8"
"gran variedad de teatros.#Location";"1";"1";"1";"gran variedad de teatros.";"N N P N";"gran#85 variedad#31 de#1387 teatros.#1"
"ruido que las ventanas#Noisiness";"1";"1";"1";"ruido que las ventanas";"N N V N";"ruido#16 que#771 las#355 ventanas#2"
"el servicio de desayuno#Breakfast";"1";"1";"1";"El servicio de desayuno";"R O O O";"el#1001 servicio#85 de#1387 desayuno#100"
"toda la cadena playasenator#unknown";"1";"1";"1";"toda la cadena Playasenator";"N D N R";"toda#14 la#1114 cadena#26 playasenator#1"
"bienvenida en la recepción#Staff";"1";"1";"1";"bienvenida en la recepción";"N O O N";"bienvenida#2 en#860 la#1114 recepción#47"
"la tela de araña#Cleanliness";"1";"1";"1";"La tela de araña";"R N P D";"la#1114 tela#1 de#1387 araña#1"
"un lavado de cara#Interior/exterior";"1";"1";"1";"un lavado de cara";"G N P N";"un#503 lavado#1 de#1387 cara#2"
"medidas de seguridad apropiadas#unknown";"1";"1";"1";"medidas de seguridad apropiadas";"N P N N";"medidas#1 de#1387 seguridad#6 apropiadas#1"
"el servicio de almuerzo#Breakfast";"1";"1";"1";"el servicio de almuerzo";"N O O O";"el#1001 servicio#85 de#1387 almuerzo#3"
"la chica de recepción#Staff";"1";"1";"1";"la chica de recepción";"O O O O";"la#1114 chica#4 de#1387 recepción#47"
"el suelo de mármol#Interior/exterior";"1";"1";"1";"el suelo de mármol";"N N O O";"el#1001 suelo#6 de#1387 mármol#1"
"el cuarto de baño#Bathroom";"1";"1";"1";"el cuarto de baño";"N N P G";"el#1001 cuarto#8 de#1387 baño#47"
"amabilidad de los dueños#Staff";"1";"1";"1";"amabilidad de los dueños";"G P N N";"amabilidad#4 de#1387 los#274 dueños#2"
"del centro de madrid#Location";"1";"1";"1";"del centro de Madrid";"O O O R";"del#362 centro#95 de#1387 madrid#100"
"las vistas de barcelona#Location";"1";"1";"1";"las vistas de barcelona";"O O O O";"las#355 vistas#39 de#1387 barcelona#32"
"la hora de servir#Staff";"1";"1";"1";"la hora de servir";"R R P Q";"la#1114 hora#17 de#1387 servir#1"
"situación en la ciudad#Location";"1";"1";"1";"situación en la ciudad";"N P D N";"situación#24 en#860 la#1114 ciudad#64"
"un calentador de agua#Facilities";"1";"1";"1";"un calentador de agua";"G O O O";"un#503 calentador#1 de#1387 agua#27"
"toda clase de frutas#Breakfast";"1";"1";"1";"toda clase de frutas";"O O O O";"toda#14 clase#6 de#1387 frutas#5"
"para ver al barça#unknown";"1";"1";"1";"para ver al Barça";"N A G R";"para#378 ver#42 al#171 barça#4"
"la estacion de tren#Location";"1";"1";"1";"la estacion de tren";"D N P N";"la#1114 estacion#8 de#1387 tren#8"
"nada para la recreación#unknown";"1";"1";"1";"nada para la recreación";"N O O N";"nada#60 para#378 la#1114 recreación#2"
"parada de bus disney#Transportation";"1";"1";"1";"parada de bus Disney";"O O O R";"parada#30 de#1387 bus#5 disney#2"
"hotel palladium punta cana#Location";"1";"1";"1";"hotel palladium punta cana";"N N N N";"hotel#647 palladium#8 punta#5 cana#6"
"del servicio de habitaciones#Staff";"1";"1";"1";"del servicio de habitaciones";"V N P N";"del#362 servicio#85 de#1387 habitaciones#142"
"las personas de recepción#Staff";"1";"1";"1";"Las personas de recepción";"R V P N";"las#355 personas#17 de#1387 recepción#47"
"gran vía de madrid#Location";"1";"1";"1";"Gran Vía de Madrid";"R R P R";"gran#85 vía#21 de#1387 madrid#100"
"la capacidad del restaurante#Restaurant";"1";"1";"1";"la capacidad del restaurante";"O O O O";"la#1114 capacidad#2 del#362 restaurante#22"
"una pared de cristal#Interior/exterior";"1";"1";"1";"una pare de cristal";"G V P G";"una#277 pared#3 de#1387 cristal#4"
"el check · out#Reservation/check-in/check-out";"1";"1";"1";"el check · out";"N V N P";"el#1001 check#9 ·#45 out#6"
"la amabilidad del personal#Staff";"1";"1";"1";"La amabilidad del personal";"R N D G";"la#1114 amabilidad#4 del#362 personal#135"
"el servicio de animación#Staff";"1";"1";"1";"El servicio de animación";"R O O O";"el#1001 servicio#85 de#1387 animación#7"
"el personal del desayuno#Staff";"1";"1";"1";"El personal del desayuno";"R G O O";"el#1001 personal#135 del#362 desayuno#100"
"la oferta de ocio#unknown";"1";"1";"1";"la oferta de ocio";"D O O O";"la#1114 oferta#12 de#1387 ocio#7"
"una zona para fitness#Facilities";"1";"1";"1";"Una zona para fitness";"R N N N";"una#277 zona#73 para#378 fitness#2"
"acceso desdel el aeropuerto#Transportation";"1";"1";"1";"acceso desdel el aeropuerto";"N N N N";"acceso#21 desdel#1 el#1001 aeropuerto#12"
"hotel de la capital#unknown";"1";"1";"1";"hotel de la capital";"N P D N";"hotel#647 de#1387 la#1114 capital#3"
"centro histórico de peñíscola#Location";"1";"1";"1";"centro histórico de Peñíscola";"N N P R";"centro#95 histórico#1 de#1387 peñíscola#5"
"decoración de la cama#Beds";"1";"1";"1";"decoración de la cama";"G P D N";"decoración#10 de#1387 la#1114 cama#38"
"la dirección del hotel#Staff";"1";"1";"1";"La dirección del hotel";"R G N N";"la#1114 dirección#4 del#362 hotel#647"
"calidad de la bebida#Restaurant";"1";"1";"1";"calidad de la bebida";"G O O O";"calidad#74 de#1387 la#1114 bebida#1"
"el personal del restaurante#Staff";"1";"1";"1";"el personal del restaurante";"G G N N";"el#1001 personal#135 del#362 restaurante#22"
"shows de musica variada#Facilities";"1";"1";"1";"shows de musica variada";"O O O O";"shows#3 de#1387 musica#1 variada#5"
"el servicio al cliente#Staff";"1";"1";"1";"el servicio al cliente";"O O G N";"el#1001 servicio#85 al#171 cliente#18"
"la organización de piscina#Swimming pool";"1";"1";"1";"la organización de piscina";"D N P N";"la#1114 organización#2 de#1387 piscina#46"
"el trato del director#Staff";"1";"1";"1";"el trato del Director";"N N O R";"el#1001 trato#60 del#362 director#1"
"las campanas del campanile#Location";"1";"1";"1";"las campanas del campanile";"O O O O";"las#355 campanas#1 del#362 campanile#1"
"los espacios del hotel#Interior/exterior";"1";"1";"1";"los espacios del hotel";"N N G N";"los#274 espacios#3 del#362 hotel#647"
"los amenities de aseo#Bathroom";"1";"1";"1";"los amenity de aseo";"N N P G";"los#274 amenities#2 de#1387 aseo#5"
"el mando del grifo#Bathroom";"1";"1";"1";"el mando del grifo";"N O V N";"el#1001 mando#3 del#362 grifo#1"
"cadena radio / cd#Facilities";"1";"1";"1";"cadena radio / cd";"N N N N";"cadena#26 radio#2 /#22 cd#1"
"todo lo más turístico#unknown";"1";"1";"1";"todo lo más turístico";"N N N V";"todo#193 lo#309 más#55 turístico#3"
"el buffet del desayuno#Breakfast";"1";"1";"1";"El buffet del desayuno";"R N O O";"el#1001 buffet#31 del#362 desayuno#100"
"piscina en la azotea.#Swimming pool";"1";"1";"1";"piscina en la azotea.";"N O O O";"piscina#46 en#860 la#1114 azotea.#1"
"la respuesta del camping#unknown";"1";"1";"1";"La respuesta del camp";"R N N V";"la#1114 respuesta#1 del#362 camping#14"
"el servicio de habitación#Rooms";"1";"1";"1";"el servicio de habitación";"N O P G";"el#1001 servicio#85 de#1387 habitación#119"
"una parda de metro#Location";"1";"1";"1";"una parda de metro";"G N P O";"una#277 parda#1 de#1387 metro#55"
"un acama de matrimonio#Beds";"1";"1";"1";"un acama de matrimonio";"G O O O";"un#503 acama#1 de#1387 matrimonio#3"
"contratar en la playa#Location";"1";"1";"1";"contratar en la playa";"N P D N";"contratar#1 en#860 la#1114 playa#79"
"la atención en recepción#Staff";"1";"1";"1";"La atención en recepción";"R N P G";"la#1114 atención#27 en#860 recepción#47"
"ese tipo de instalaciones#Facilities";"1";"1";"1";"ese tipo de instalaciones";"G N P N";"ese#11 tipo#20 de#1387 instalaciones#42"
"la calida del desayuno#Breakfast";"1";"1";"1";"la calida del desayuno";"O O O O";"la#1114 calida#2 del#362 desayuno#100"
"el trato en recepción#Staff";"1";"1";"1";"El trato en recepción";"R N P N";"el#1001 trato#60 en#860 recepción#47"
"diversas actividades de animacion#Facilities";"1";"1";"1";"diversas actividades de animacion";"V N P N";"diversas#1 actividades#9 de#1387 animacion#4"
"el acceso a teatros#Location";"1";"1";"1";"el acceso a teatros";"N V D N";"el#1001 acceso#21 a#550 teatros#10"
"el equipo de música#Facilities";"1";"1";"1";"el equipo de música";"V N P N";"el#1001 equipo#9 de#1387 música#7"
"mucha cantidad y calidad#unknown";"1";"1";"1";"mucha cantidad y calidad";"O O G N";"mucha#21 cantidad#8 y#1185 calidad#74"
"una intimidad para acceder#unknown";"1";"1";"1";"una intimidad para acceder";"G N N N";"una#277 intimidad#1 para#378 acceder#6"
"todo tipo de facilidades#Facilities";"1";"1";"1";"todo tipo de facilidades";"P V P N";"todo#193 tipo#20 de#1387 facilidades#4"
"la parada de autobús#Location";"1";"1";"1";"la parada de autobús";"D O O O";"la#1114 parada#30 de#1387 autobús#7"
"una "" navetta ""#Transportation";"1";"1";"1";"una "" navetta """;"G N N V";"una#277 ""#38 navetta#1 ""#38"
"cosas nuevas para probar#unknown";"1";"1";"1";"cosas nuevas para probar";"O O O N";"cosas#8 nuevas#4 para#378 probar#2"
"problemas serios de aseo#Cleanliness";"1";"1";"1";"problemas serios de aseo";"N V O O";"problemas#12 serios#1 de#1387 aseo#5"
"una parada de autobus#Transportation";"1";"1";"1";"una parada de autobus";"G N P N";"una#277 parada#30 de#1387 autobus#6"
"relacion calidad / precio#Value-for-money";"1";"1";"1";"relacion calidad / precio";"N O V N";"relacion#12 calidad#74 /#22 precio#79"
"disfrutarlo con la pareja#unknown";"1";"1";"1";"Disfrutarlo con la pareja";"R O O O";"disfrutarlo#1 con#413 la#1114 pareja#22"
"aparcar en las inmediaciones#Car parking";"1";"1";"1";"aparcar en las inmediaciones";"N P G N";"aparcar#7 en#860 las#355 inmediaciones#1"
"todo tipo de bebidas#unknown";"1";"1";"1";"todo tipo de bebidas";"P V O O";"todo#193 tipo#20 de#1387 bebidas#9"
"la piazza dei miracoli#Location";"1";"1";"1";"la Piazza dei Miracoli";"O R O R";"la#1114 piazza#1 dei#1 miracoli#1"
"el restaurante del hotel#Restaurant";"1";"1";"1";"el restaurante del hotel";"N V G N";"el#1001 restaurante#22 del#362 hotel#647"
"las zapatillas y albornoz#Facilities";"1";"1";"1";"las zapatillas y albornoz";"V N A A";"las#355 zapatillas#1 y#1185 albornoz#3"
"la cena de bienvenida#Restaurant";"1";"1";"1";"la cena de bienvenida";"D N P G";"la#1114 cena#8 de#1387 bienvenida#2"
"el trato hacia nosotros#Staff";"1";"1";"1";"el trato hacia nosotros";"G N N N";"el#1001 trato#60 hacia#5 nosotros#20"
"la sala de desayunos#Interior/exterior";"1";"1";"1";"la sala de desayunos";"N N P N";"la#1114 sala#6 de#1387 desayunos#11"
"medios de transporte urbanos#Transportation";"1";"1";"1";"medio de transporte urbanos";"N P N N";"medios#1 de#1387 transporte#11 urbanos#2"
"una zona de madrid#Location";"1";"1";"1";"una zona de Madrid";"G N P R";"una#277 zona#73 de#1387 madrid#100"
"el late check out#Reservation/check-in/check-out";"1";"1";"1";"el late check out";"N A V A";"el#1001 late#2 check#9 out#6"
"el servicio del restaurante#Restaurant";"1";"1";"1";"el servicio del restaurante";"N N O O";"el#1001 servicio#85 del#362 restaurante#22"
"el trabajo de kenia#Staff";"1";"1";"1";"El trabajo de Kenia";"R O O R";"el#1001 trabajo#17 de#1387 kenia#1"
"esta cadena de hoteles#unknown";"1";"1";"1";"esta cadena de hoteles";"N N P N";"esta#112 cadena#26 de#1387 hoteles#41"
"el spa del hotel#Facilities";"1";"1";"1";"El Spa del hotel";"R R G N";"el#1001 spa#67 del#362 hotel#647"
"sitio de todo madrid#Location";"1";"1";"1";"sitio de todo Madrid";"O O O R";"sitio#18 de#1387 todo#193 madrid#100"
"la cúpula del duomo#Location";"1";"1";"1";"la cúpula del duomo";"O O O O";"la#1114 cúpula#1 del#362 duomo#6"
"todo tipo de detalles#Facilities";"1";"1";"1";"todo tipo de detalles";"P G P N";"todo#193 tipo#20 de#1387 detalles#18"
"televisores de pantalla plana#Facilities";"1";"1";"1";"televisores de pantalla plana";"O O O N";"televisores#1 de#1387 pantalla#3 plana#6"
"el trato del personal#Staff";"0";"6";"10";"El trato del personal";"R N O G";"el#1001 trato#60 del#362 personal#135"
"una parada de metro#Location";"0";"5";"7";"una parada de metro";"G N P N";"una#277 parada#30 de#1387 metro#55"
"la atención del personal#Staff";"0";"3";"4";"la atención del personal";"D N D G";"la#1114 atención#27 del#362 personal#135"
"la ubicación del hotel#Location";"0";"3";"8";"La ubicación del hotel";"R G N N";"la#1114 ubicación#51 del#362 hotel#647"
"relacion calidad · precio#Value-for-money";"0";"3";"5";"relacion calidad · precio";"R V N N";"relacion#12 calidad#74 ·#45 precio#79"
"centro de la ciudad#Location";"0";"3";"9";"centro de la ciudad";"O O O O";"centro#95 de#1387 la#1114 ciudad#64"
"la puerta del sol#Location";"0";"3";"6";"la puerta del sol";"O R O N";"la#1114 puerta#25 del#362 sol#20"
"una botella de cava#unknown";"0";"2";"5";"una botella de cava";"G N P G";"una#277 botella#6 de#1387 cava#6"
"relación calidad / precio#Value-for-money";"0";"2";"3";"relación calidad / precio";"N G N N";"relación#18 calidad#74 /#22 precio#79"
"el check · in#Reservation/check-in/check-out";"0";"2";"4";"el check · in";"G N N P";"el#1001 check#9 ·#45 in#5"
"este hotel en barcelona#unknown";"0";"1";"2";"este hotel en Barcelona";"N N P R";"este#134 hotel#647 en#860 barcelona#32"
"un hotel de playa#unknown";"0";"1";"2";"un hotel de playa";"G N P N";"un#503 hotel#647 de#1387 playa#79"
"las estrellas que tiene#unknown";"0";"1";"2";"las estrellas que tiene";"O O O N";"las#355 estrellas#31 que#771 tiene#95"
"hotel de 5 estrellas#unknown";"0";"1";"2";"hotel de 5 estrellas";"N P O N";"hotel#647 de#1387 5#29 estrellas#31"
"el centro de madrid#Location";"0";"1";"15";"el centro de madrid";"O O O O";"el#1001 centro#95 de#1387 madrid#100"
"el lobby del hotel#Interior/exterior";"0";"1";"3";"el lobby del hotel";"G N N N";"el#1001 lobby#6 del#362 hotel#647"
"para conocer la ciudad#unknown";"0";"1";"4";"para conocer la ciudad";"O O O O";"para#378 conocer#20 la#1114 ciudad#64"
"el lugar del desayuno#Restaurant";"0";"1";"2";"El lugar del desayuno";"R N O O";"el#1001 lugar#42 del#362 desayuno#100"
"vistas a gran via#Location";"0";"1";"2";"vistas a Gran Via";"O D R R";"vistas#39 a#550 gran#85 via#24"
"la relación calidad precio#Value-for-money";"0";"1";"2";"La relación calidad precio";"R V G N";"la#1114 relación#18 calidad#74 precio#79"
"el mini bar gratuito#Facilities";"0";"1";"2";"el mini bar gratuito";"V G N N";"el#1001 mini#8 bar#21 gratuito#28"
"una habitación con terraza#Rooms";"0";"1";"2";"una habitación con terraza";"O O O O";"una#277 habitación#119 con#413 terraza#19"
"el lugar del desayuno#unknown";"0";"1";"2";"El lugar del desayuno";"R N O O";"el#1001 lugar#42 del#362 desayuno#100"
"vistas a gran via#Interior/exterior";"0";"1";"2";"vistas a Gran Via";"O D R R";"vistas#39 a#550 gran#85 via#24"
"dentro de la habitación#Rooms";"0";"1";"2";"dentro de la habitación";"O O O N";"dentro#8 de#1387 la#1114 habitación#119"
"senator gran via 21#Location";"0";"1";"2";"Senator Gran Via 21";"R R R O";"senator#24 gran#85 via#24 21#5"
"la plaza de españa#Location";"0";"1";"2";"la Plaza de España";"O R P R";"la#1114 plaza#29 de#1387 españa#11"
"en todos los aspectos#unknown";"0";"1";"3";"en todos los aspectos";"P N N N";"en#860 todos#66 los#274 aspectos#4"
"el personal de limpieza#Staff";"0";"1";"2";"el personal de limpieza";"N G P G";"el#1001 personal#135 de#1387 limpieza#41"
"centro de la ciudad#unknown";"0";"1";"9";"centro de la ciudad";"O O O O";"centro#95 de#1387 la#1114 ciudad#64"
"los que he estado#unknown";"0";"1";"3";"los que he estado";"O O O O";"los#274 que#771 he#45 estado#28"
"mucha variedad de restauración#Location";"0";"1";"2";"mucha variedad de restauración";"O V P N";"mucha#21 variedad#31 de#1387 restauración#3"
"ruidos por las noches#Noisiness";"0";"1";"2";"ruidos por las noches";"N V A N";"ruidos#7 por#252 las#355 noches#14"
"una parada de metro#Transportation";"0";"1";"7";"una parada de metro";"G N P N";"una#277 parada#30 de#1387 metro#55"
"un hervidor de agua#Facilities";"0";"1";"2";"un hervidor de agua";"G G P G";"un#503 hervidor#2 de#1387 agua#27"
"la comodidad de las habitaciones#Rooms";"1";"2";"2";"la comodidad de las habitaciones";"D G O O N";"la#1114 comodidad#8 de#1387 las#355 habitaciones#142"
"sobres de café y té#Facilities";"1";"2";"2";"sobres de café y té";"O O O G N";"sobres#2 de#1387 café#6 y#1185 té#2"
"el niño para ser gratis#unknown";"1";"2";"2";"el niño para ser gratis";"O O O O O";"el#1001 niño#5 para#378 ser#35 gratis#24"
"vistas a la gran vía#Interior/exterior";"1";"2";"2";"vista a la gran vía";"V D N R R";"vistas#39 a#550 la#1114 gran#85 vía#21"
"un sillón del tipo relax#Facilities";"1";"2";"2";"un sillón del tipo relax";"G G G N N";"un#503 sillón#2 del#362 tipo#20 relax#18"
"dispensador de gel / champú#Bathroom";"1";"1";"1";"dispensador de gel / champú";"O O O O O";"dispensador#1 de#1387 gel#1 /#22 champú#1"
"las vistas desde la terraza#Interior/exterior";"1";"1";"1";"Las vistas desde la terraza";"R O O O O";"las#355 vistas#39 desde#50 la#1114 terraza#19"
"el mercado de san miguel#Location";"1";"1";"1";"el Mercado de San Miguel";"N R P R R";"el#1001 mercado#2 de#1387 san#2 miguel#1"
"las personas que lo regentan#Staff";"1";"1";"1";"Las personas que lo regentan";"R V G N N";"las#355 personas#17 que#771 lo#309 regentan#1"
"hoteles en que he estado#unknown";"1";"1";"1";"hoteles en que he estado";"N P N Q V";"hoteles#41 en#860 que#771 he#45 estado#28"
"para llegar a la playa#Location";"1";"1";"1";"para llegar a la playa";"N N D N N";"para#378 llegar#17 a#550 la#1114 playa#79"
"el lujo de aquella bañera#Bathroom";"1";"1";"1";"el lujo de aquella bañera";"N O O O O";"el#1001 lujo#11 de#1387 aquella#1 bañera#7"
"actividades para todas las edades#Facilities";"1";"1";"1";"actividades para todas las edades";"N G N V N";"actividades#9 para#378 todas#28 las#355 edades#1"
"el olor a orine viejo#unknown";"1";"1";"1";"el olor a orine viejo";"N N D G N";"el#1001 olor#2 a#550 orine#1 viejo#5"
"3000 ......... "" personas ""#unknown";"1";"1";"1";"3000 ......... "" persona """;"O O N N V";"3000#1 .........#5 ""#38 personas#17 ""#38"
"las chocolatinas de la habitación#Facilities";"1";"1";"1";"las chocolatinas de la habitación";"N V P D N";"las#355 chocolatinas#1 de#1387 la#1114 habitación#119"
"las sombrillas en la playa#Facilities";"1";"1";"1";"las sombrillas en la playa";"V N P D N";"las#355 sombrillas#3 en#860 la#1114 playa#79"
"la limpieza de las habitaciones#Cleanliness";"1";"1";"1";"la limpieza de las habitaciones";"O O O O N";"la#1114 limpieza#41 de#1387 las#355 habitaciones#142"
"la casa de ana frank#Location";"1";"1";"1";"la casa de Ana Frank";"O O O R R";"la#1114 casa#16 de#1387 ana#1 frank#1"
"los jacuzzi de la terraza#Facilities";"1";"1";"1";"los jacuzzi de la terraza";"N O O O N";"los#274 jacuzzi#8 de#1387 la#1114 terraza#19"
"el parque de maria luisa#Location";"1";"1";"1";"el Parque de Maria Luisa";"N R P R R";"el#1001 parque#5 de#1387 maria#2 luisa#1"
"la iglesia de san lorenzo#Location";"1";"1";"1";"la Iglesia de San Lorenzo";"N R P R R";"la#1114 iglesia#1 de#1387 san#2 lorenzo#1"
"b & amp ; b.#unknown";"1";"1";"1";"B & amp ; B.";"R C N O R";"b#1 &#1 amp#1 ;#19 b.#1"
"el buffet libre del almuerzo#Breakfast";"1";"1";"1";"El buffet libre del almuerzo";"R N N O O";"el#1001 buffet#31 libre#8 del#362 almuerzo#3"
"la terminal 3 del aeropuerto#Location";"1";"1";"1";"la terminal 3 del aeropuerto";"N G O G G";"la#1114 terminal#1 3#23 del#362 aeropuerto#12"
"en alojarme otra vez alli#unknown";"1";"1";"1";"en alojarme otra vez alli";"P G G N N";"en#860 alojarme#3 otra#12 vez#35 alli#8"
"la decoración de las habitaciones#Rooms";"1";"1";"1";"La decoración de las habitaciones";"R V P N N";"la#1114 decoración#10 de#1387 las#355 habitaciones#142"
"el aire de la habitacion#Facilities";"1";"1";"1";"el aire de la habitacion";"O O O O O";"el#1001 aire#22 de#1387 la#1114 habitacion#32"
"el estado de los sanitarios#Bathroom";"1";"1";"1";"el estado de los sanitarios";"N O P O O";"el#1001 estado#28 de#1387 los#274 sanitarios#3"
"gastarse dinero en el hotel#unknown";"1";"1";"1";"gastarse dinero en el hotel";"N N P N N";"gastarse#1 dinero#3 en#860 el#1001 hotel#647"
"la comunicación con el centro#Transportation";"1";"1";"1";"La comunicación con el centro";"R G N N N";"la#1114 comunicación#3 con#413 el#1001 centro#95"
"el unico hotel de sevilla#unknown";"1";"1";"1";"el unico hotel de Sevilla";"N G N P R";"el#1001 unico#8 hotel#647 de#1387 sevilla#6"
"las señoritas de la limpieza#Staff";"1";"1";"1";"las señoritas de la limpieza";"G O O O O";"las#355 señoritas#1 de#1387 la#1114 limpieza#41"
"el equipamiento de las habitaciones#Facilities";"1";"1";"1";"El equipamiento de las habitaciones";"R O O O N";"el#1001 equipamiento#2 de#1387 las#355 habitaciones#142"
"la chica de la mañana#Staff";"1";"1";"1";"la chica de la mañana";"O O O O O";"la#1114 chica#4 de#1387 la#1114 mañana#12"
"copas de vino o cervezas#Facilities";"1";"1";"1";"copas de vino o cervezas";"N P G G N";"copas#2 de#1387 vino#4 o#60 cervezas#1"
"vacaciones que jamás he pasado#unknown";"1";"1";"1";"vacaciones que jamás he pasado";"N V N Q A";"vacaciones#28 que#771 jamás#1 he#45 pasado#14"
"la zona de los múseos#Location";"1";"1";"1";"la zona de los múseos";"N O O O O";"la#1114 zona#73 de#1387 los#274 múseos#1"
"trato del personal de recepcion#Staff";"1";"1";"1";"trato del personal de recepcion";"N O G P N";"trato#60 del#362 personal#135 de#1387 recepcion#7"
"una estantería con unas perchas#Rooms";"1";"1";"1";"una estantería con unas perchas";"G N A G N";"una#277 estantería#1 con#413 unas#34 perchas#1"
"la mampara de la ducha#Bathroom";"1";"1";"1";"la mampara de la ducha";"O O O O O";"la#1114 mampara#1 de#1387 la#1114 ducha#12"
"la atención de la gente#Staff";"1";"1";"1";"la atención de la gente";"O O O O O";"la#1114 atención#27 de#1387 la#1114 gente#25"
"trato que recibimos del personal#Staff";"1";"1";"1";"trato que recibimos del personal";"P V N G N";"trato#60 que#771 recibimos#2 del#362 personal#135"
"el lugar donde se sirve#Interior/exterior";"1";"1";"1";"el lugar donde se sirve";"N N O O O";"el#1001 lugar#42 donde#38 se#195 sirve#5"
"los chicos de los bares#Staff";"1";"1";"1";"los chicos de los bares";"O O O O O";"los#274 chicos#2 de#1387 los#274 bares#17"
"todo un pack de sensaciones#unknown";"1";"1";"1";"Todo un pack de sensaciones";"R G N O O";"todo#193 un#503 pack#3 de#1387 sensaciones#3"
"la nueva zona de valencia#Location";"1";"1";"1";"la nueva zona de Valencia";"D O O O R";"la#1114 nueva#3 zona#73 de#1387 valencia#6"
