"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"un po trascurato#negative";"1";"1";"1";"uno po trascurare";"D R V";"un#499 po#54 trascurato#2"
"una mezza delusione#negative";"1";"1";"1";"uno mezzo delusione";"D G N";"una#308 mezza#8 delusione#3"
"sono persone splendide#strongpositive";"1";"1";"1";"essere persona splendido";"V N G";"sono#193 persone#21 splendide#1"
"ci torneremo sicuramente#positive";"1";"1";"1";"ci tornare sicuramente";"A V A";"ci#133 torneremo#13 sicuramente#32"
"invadono l' hotel#negative";"1";"1";"1";"invadere lo hotel";"V D N";"invadono#1 l'#275 hotel#288"
"per niente disponibile#strongnegative";"1";"1";"1";"per niente disponibile";"P N G";"per#479 niente#19 disponibile#53"
"serve il gettone#negative";"1";"1";"1";"servire lo gettone";"V D N";"serve#3 il#544 gettone#1"
"4 stelle ????#strongnegative";"1";"1";"1";"4 stella ????";"G N R";"4#46 stelle#35 ????#1"
"bruciature di sigarette#negative";"1";"1";"1";"bruciatura di sigaretta";"R P N";"bruciature#1 di#779 sigarette#1"
"un pò vecchiotta#negative";"1";"1";"1";"uno pò vecchiotta";"D R G";"un#499 pò#24 vecchiotta#2"
"più che ottima#strongpositive";"1";"1";"1";"piu' che ottimo";"N Q G";"più#84 che#374 ottima#89"
"una maggiore offerta#positive";"1";"1";"1";"uno maggiore offerta";"D G N";"una#308 maggiore#4 offerta#12"
"sotto al letto#negative";"1";"1";"1";"sotto al letto";"P P N";"sotto#9 al#186 letto#23"
"un po vecchie#negative";"1";"1";"1";"uno po vecchio";"D R G";"un#499 po#54 vecchie#8"
"con la muffa#negative";"1";"1";"1";"con lo muffa";"P D N";"con#352 la#673 muffa#4"
"con tutti confort#positive";"1";"1";"1";"con tutto confort";"P G N";"con#352 tutti#70 confort#8"
"paradiso , perduto#negative";"1";"1";"1";"paradiso , perduto";"N O G";"paradiso#16 ,#1482 perduto#1"
"assolutamente da prenotare#strongpositive";"1";"1";"1";"assolutamente da prenotare";"A P V";"assolutamente#18 da#191 prenotare#4"
"cosi ' cosi#negative";"1";"1";"1";"cosi ' cosi";"G Q G";"cosi#5 '#185 cosi#5"
"un sacco di#positive";"1";"1";"1";"uno sacco di";"D N P";"un#499 sacco#3 di#779"
"con più scelta#negative";"1";"1";"1";"con piu' scegliere";"P N V";"con#352 più#84 scelta#21"
"curato nei dettagli#positive";"1";"1";"1";"curare nei dettaglio";"V P N";"curato#23 nei#33 dettagli#1"
"disturba nelle camere#negative";"1";"1";"1";"disturbare nelle camera";"V P N";"disturba#2 nelle#25 camere#112"
"si spazia da#positive";"1";"1";"1";"si spaziare da";"Q V P";"si#195 spazia#3 da#191"
"divertirsi anche con#positive";"1";"1";"1";"divertirsi anche con";"V Q P";"divertirsi#1 anche#160 con#352"
"non è carino#negative";"1";"1";"1";"non è carino";"A R G";"non#318 è#636 carino#8"
"più che ampio#positive";"1";"1";"1";"piu' che ampio";"N Q G";"più#84 che#374 ampio#6"
"di lusso !!!!!!!!#strongnegative";"1";"1";"1";"di lusso !!!!!!!!";"P N R";"di#779 lusso#10 !!!!!!!!#1"
"puzza di marijuana#negative";"1";"1";"1";"puzza di marijuana";"N P N";"puzza#2 di#779 marijuana#1"
"si possono ordinare#positive";"1";"1";"1";"si potere ordinare";"Q V V";"si#195 possono#17 ordinare#1"
"soggiorno da dimenticare#strongnegative";"1";"1";"1";"soggiorno da dimenticare";"N P V";"soggiorno#26 da#191 dimenticare#5"
"compresa nel prezzo#positive";"1";"1";"1";"comprendere nel prezzo";"V P N";"compresa#5 nel#101 prezzo#69"
"nulla di speciale#negative";"1";"1";"1";"nulla di speciale";"N P R";"nulla#9 di#779 speciale#4"
"l piano terra#negative";"1";"1";"1";"l piano terra";"N N N";"l#11 piano#32 terra#7"
"in 10 min#positive";"1";"1";"1";"in 10 min";"P G N";"in#482 10#23 min#5"
"classico arredamento novotel#positive";"1";"1";"1";"classico arredamento novotel";"G N G";"classico#2 arredamento#19 novotel#5"
"a pochi pasi#positive";"1";"1";"1";"a poco pasi";"P G N";"a#443 pochi#30 pasi#1"
"dovrebbero essere sorvegliati#negative";"1";"1";"1";"dovere essere sorvegliare";"V V V";"dovrebbero#2 essere#33 sorvegliati#1"
"nulla da dire#positive";"1";"1";"1";"nulla da dire";"N P V";"nulla#9 da#191 dire#23"
"ospitava dei fracassoni#negative";"1";"1";"1";"ospitare dei fracassoni";"V P N";"ospitava#1 dei#76 fracassoni#1"
"divieto di fumo#positive";"1";"1";"1";"divieto di fumo";"N P N";"divieto#1 di#779 fumo#4"
"in buone condizioni#positive";"1";"1";"1";"in buono condizione";"P G N";"in#482 buone#8 condizioni#2"
"si sentiva sempre#positive";"1";"1";"1";"si sentire sempre";"Q V A";"si#195 sentiva#1 sempre#51"
"consiglio questo albergo#positive";"1";"1";"1";"consiglio questo albergo";"N Q N";"consiglio#34 questo#99 albergo#76"
"la struttura dispone#positive";"1";"1";"1";"lo strutturare disporre";"D V V";"la#673 struttura#75 dispone#6"
"comodo per aeroporto#positive";"1";"1";"1";"comodare per aeroporto";"V P N";"comodo#27 per#479 aeroporto#16"
"solo in doccia#negative";"1";"1";"1";"solo in doccia";"A P N";"solo#60 in#482 doccia#15"
"di terra battuta#negative";"1";"1";"1";"di terra battuto";"P N G";"di#779 terra#7 battuta#1"
"carenti un po#negative";"1";"1";"1";"carente uno po";"G D N";"carenti#1 un#499 po#54"
"che fanno rumore#negative";"1";"1";"1";"che fare rumore";"Q V N";"che#374 fanno#9 rumore#14"
"fino tarda serata#positive";"1";"1";"1";"fino tardo serata";"P G N";"fino#9 tarda#5 serata#5"
"vacanza da sogno#strongpositive";"1";"1";"1";"vacanza da sogno";"R P N";"vacanza#61 da#191 sogno#10"
"indubbiamente un grandissimo#strongpositive";"1";"1";"1";"indubbiamente uno grandissimo";"A D G";"indubbiamente#2 un#499 grandissimo#3"
"spartane agli estremi#strongnegative";"1";"1";"1";"spartano agli estremo";"G P N";"spartane#1 agli#9 estremi#1"
"si riceve poco#negative";"1";"1";"1";"si ricevere poco";"Q V A";"si#195 riceve#1 poco#31"
"immersa nella natura#positive";"1";"1";"1";"immergere nella natura";"V P N";"immersa#3 nella#75 natura#14"
"senza dubbi efficiente#positive";"1";"1";"1";"senza dubbio efficiente";"P N G";"senza#39 dubbi#2 efficiente#10"
"di grande fascino#positive";"1";"1";"1";"di grande fascino";"P G N";"di#779 grande#35 fascino#6"
"e di un#positive";"1";"1";"1";"e di uno";"Q P D";"e#1153 di#779 un#499"
"gradevole alla vista#positive";"1";"1";"1";"gradevole alla vista";"G P N";"gradevole#8 alla#101 vista#61"
"senso di sporco#negative";"1";"1";"1";"senso di sporco";"N P N";"senso#1 di#779 sporco#12"
"potrebbe essere migliorata#negative";"1";"1";"1";"potere essere migliorare";"V V V";"potrebbe#10 essere#33 migliorata#2"
"un minimo scarsa#negative";"1";"1";"1";"uno minimo scarso";"D N G";"un#499 minimo#5 scarsa#20"
"oggetti in stile#positive";"1";"1";"1";"oggetto in stile";"N P N";"oggetti#1 in#482 stile#15"
"veramente da ricordare#positive";"1";"1";"1";"veramente da ricordare";"A P V";"veramente#45 da#191 ricordare#2"
"non si chiudeva#negative";"1";"1";"1";"non si chiudere";"A Q V";"non#318 si#195 chiudeva#1"
"molto poco accogliente#strongnegative";"1";"1";"1";"molto poco accogliere";"G G V";"molto#279 poco#31 accogliente#20"
"molto ben tenuta#positive";"1";"1";"1";"molto ben tenere";"A A V";"molto#279 ben#73 tenuta#5"
"un pò vecchiotto#negative";"1";"1";"1";"uno pò vecchiotto";"D N G";"un#499 pò#24 vecchiotto#1"
"veramente molto bello#strongpositive";"1";"1";"1";"veramente molto bello";"A G N";"veramente#45 molto#279 bello#35"
"non funzionava più#negative";"1";"1";"1";"non funzionare piu'";"A V N";"non#318 funzionava#2 più#84"
"arredata con gusto#positive";"1";"1";"1";"arredare con gusto";"V P N";"arredata#9 con#352 gusto#5"
"molto molto piccolo#strongnegative";"1";"1";"1";"molto molto piccolo";"G G N";"molto#279 molto#279 piccolo#38"
"si fanno seccanti#negative";"1";"1";"1";"si fare seccanti";"Q V N";"si#195 fanno#9 seccanti#1"
"di inizio '900#positive";"1";"1";"1";"di inizio '900";"P N O";"di#779 inizio#4 '900#1"
"veramente tutto perfetto#strongpositive";"1";"1";"1";"veramente tutto perfetto";"A A G";"veramente#45 tutto#90 perfetto#13"
"della camera accanto.il#negative";"1";"1";"1";"della camera accanto.il";"P N G";"della#172 camera#96 accanto.il#1"
"non troppo distante#negative";"1";"1";"1";"non troppo distare";"A A V";"non#318 troppo#32 distante#7"
"non particolarmente comodo#negative";"1";"1";"1";"non particolarmente comodo";"A A G";"non#318 particolarmente#10 comodo#27"
"affiacciano sulla rambla#positive";"1";"1";"1";"affiacciano sulla rambla";"V P R";"affiacciano#1 sulla#29 rambla#3"
"a due passi#positive";"0";"9";"12";"a due passo";"P G N";"a#443 due#50 passi#27"
"a pochi passi#positive";"0";"6";"9";"a poco passo";"P G N";"a#443 pochi#30 passi#27"
"immerso nel verde#positive";"0";"5";"10";"immergere nel verde";"V P G";"immerso#18 nel#101 verde#27"
"non c' è#negative";"0";"3";"8";"non c' è";"A A G";"non#318 c'#65 è#636"
"raggiungibile a piedi#positive";"0";"2";"3";"raggiungibile a piede";"G P N";"raggiungibile#9 a#443 piedi#35"
"ci ritornerò volentieri#positive";"0";"2";"3";"ci ritornare volentieri";"Q V A";"ci#133 ritornerò#4 volentieri#4"
"potrebbe essere migliore#negative";"0";"2";"3";"potere essere migliore";"V V N";"potrebbe#10 essere#33 migliore#7"
"c' è un#positive";"0";"2";"11";"c' è uno";"A R D";"c'#65 è#636 un#499"
"inclusa nel prezzo#positive";"0";"2";"3";"includere nel prezzo";"V P N";"inclusa#7 nel#101 prezzo#69"
"spero di tornarci#positive";"0";"2";"3";"spero di tornarci";"R P V";"spero#10 di#779 tornarci#5"
"in pochi minuti#positive";"0";"2";"4";"in poco minuto";"P G N";"in#482 pochi#30 minuti#37"
"molto ben curata#positive";"0";"2";"3";"molto ben curare";"A A V";"molto#279 ben#73 curata#9"
"non all' altezza#negative";"0";"2";"4";"non all' altezza";"A P N";"non#318 all'#86 altezza#11"
"non c' erano#negative";"0";"1";"2";"non c' essere";"A A V";"non#318 c'#65 erano#16"
"a scelta tra#positive";"0";"1";"2";"a scelta tra";"P N P";"a#443 scelta#21 tra#38"
"niente di eccezionale#negative";"0";"1";"2";"niente di eccezionale";"N P G";"niente#19 di#779 eccezionale#11"
"non e '#negative";"0";"1";"6";"non e '";"A Q Q";"non#318 e#1153 '#185"
"due canali italiani#positive";"0";"1";"2";"due canale italiano";"G N G";"due#50 canali#7 italiani#6"
"fuori dal caos#positive";"0";"1";"3";"fuori dal caos";"A P N";"fuori#23 dal#85 caos#3"
"ma non troppo#negative";"0";"1";"3";"ma non troppo";"Q A A";"ma#227 non#318 troppo#32"
"fuori dal centro#negative";"0";"1";"3";"fuori dal centro";"N P N";"fuori#23 dal#85 centro#81"
"ma non eccezionale#negative";"0";"1";"2";"ma non eccezionale";"Q A G";"ma#227 non#318 eccezionale#11"
"dispone anche di#positive";"0";"1";"2";"disporre anche di";"V Q P";"dispone#6 anche#160 di#779"
"non va bene#negative";"0";"1";"2";"non va bene";"A V A";"non#318 va#9 bene#29"
"senza troppe pretese#negative";"0";"1";"2";"senza troppo pretesa";"P G N";"senza#39 troppe#4 pretese#6"
"ha una bella#positive";"0";"1";"2";"avere uno bello";"V D G";"ha#63 una#308 bella#52"
"offre ben poco#negative";"0";"1";"2";"offrire ben poco";"V A A";"offre#24 ben#73 poco#31"
"una bella vacanza#positive";"0";"1";"2";"uno bello vacanza";"D G N";"una#308 bella#52 vacanza#61"
"nel centro della#positive";"0";"1";"2";"nel centro della";"P N P";"nel#101 centro#81 della#172"
"situato ai piedi#positive";"0";"1";"2";"situare ai piede";"V P N";"situato#19 ai#33 piedi#35"
"con vista spettacolare#strongpositive";"0";"1";"3";"con vista spettacolare";"P N G";"con#352 vista#61 spettacolare#10"
"lo consiglierei sicuramente#positive";"0";"1";"2";"lo consigliare sicuramente";"D V A";"lo#77 consiglierei#7 sicuramente#32"
"non troppo varia#negative";"0";"1";"2";"non troppo vario";"A A G";"non#318 troppo#32 varia#16"
"in 2 minuti#positive";"0";"1";"2";"in 2 minuto";"P G N";"in#482 2#39 minuti#37"
"tutti i giorni#positive";"0";"1";"5";"tutto lo giorno";"G D N";"tutti#70 i#192 giorni#33"
"stava in disparte#negative";"0";"1";"3";"stare in disparte";"V P N";"stava#5 in#482 disparte#3"
"non ci tornerò#negative";"0";"1";"2";"non ci tornare";"A Q V";"non#318 ci#133 tornerò#4"
"lontano dal centro#negative";"0";"1";"4";"lontano dal centro";"G P N";"lontano#6 dal#85 centro#81"
"di buon livello#positive";"0";"1";"2";"di buon livello";"P G N";"di#779 buon#36 livello#15"
"con prezzi consoni#positive";"0";"1";"2";"con prezzo consono";"P N G";"con#352 prezzi#21 consoni#2"
"dotata di frigo#positive";"0";"1";"2";"dotare di frigo";"V P N";"dotata#3 di#779 frigo#4"
"a 2 passi#positive";"0";"1";"2";"a 2 passo";"P G N";"a#443 2#39 passi#27"
"3 minuti a piedi#positive";"1";"3";"3";"3 minuto a piede";"G N P N";"3#27 minuti#37 a#443 piedi#35"
"hanno organizzato cose diverse#positive";"1";"3";"3";"avere organizzare cosa diverso";"V V N G";"hanno#27 organizzato#16 cose#7 diverse#13"
"ci siamo trovati bene#positive";"1";"2";"2";"ci essere trovare bene";"Q V V N";"ci#133 siamo#67 trovati#12 bene#29"
"non è il massimo#negative";"1";"2";"2";"non essere lo massimo";"A V D G";"non#318 è#636 il#544 massimo#11"
"non è un granchè#negative";"1";"2";"2";"non è uno granchè";"A R D R";"non#318 è#636 un#499 granchè#2"
"un posto da sogno#strongpositive";"1";"1";"1";"uno posto da sogno";"D N P N";"un#499 posto#64 da#191 sogno#10"
"transfer unico dall' hotel#positive";"1";"1";"1";"transfer unico dall' hotel";"R G P N";"transfer#3 unico#20 dall'#22 hotel#288"
"si ha la possibilità#positive";"1";"1";"1";"si avere lo possibilita'";"Q V D N";"si#195 ha#63 la#673 possibilità#12"
"non si è distinto#negative";"1";"1";"1";"non si è distinguere";"A Q O V";"non#318 si#195 è#636 distinto#2"
"da "" rinfrescare ""#negative";"1";"1";"1";"da &quot; rinfrescare &quot;";"P O V O";"da#191 ""#76 rinfrescare#1 ""#76"
"trasuda cura e eleganza#strongpositive";"1";"1";"1";"trasudare cura e eleganza";"V N Q N";"trasuda#1 cura#4 e#1153 eleganza#5"
"bottiglie di alcool ovunque#negative";"1";"1";"1";"bottiglia di alcool ovunque";"N P N A";"bottiglie#1 di#779 alcool#1 ovunque#6"
"la possibilità di usare#positive";"1";"1";"1";"lo possibilita' di usare";"D N P V";"la#673 possibilità#12 di#779 usare#3"
"400 / 500 metri#positive";"1";"1";"1";"400 / 500 metro";"N O G N";"400#1 /#34 500#1 metri#17"
"ma giustificato dalla posizione#positive";"1";"1";"1";"ma giustificare dalla posizione";"Q V P N";"ma#227 giustificato#1 dalla#66 posizione#107"
"addatto a tutti quanti#positive";"1";"1";"1";"addatto a tutto quanto";"V P G N";"addatto#1 a#443 tutti#70 quanti#1"
"non rinnovato di recente#negative";"1";"1";"1";"non rinnovare di recente";"A V P G";"non#318 rinnovato#1 di#779 recente#2"
"non è molto cortese#negative";"1";"1";"1";"non essere molto cortese";"A V A V";"non#318 è#636 molto#279 cortese#17"
"per favore non andateci#negative";"1";"1";"1";"per favore non andateci";"P N A V";"per#479 favore#2 non#318 andateci#3"
"potrebbe essere più abbondante#negative";"1";"1";"1";"potere essere piu' abbondare";"V V N V";"potrebbe#10 essere#33 più#84 abbondante#18"
"non è troppo male#positive";"1";"1";"1";"non è troppo mala";"A R G N";"non#318 è#636 troppo#32 male#6"
"ha tutto l' essenziale#positive";"1";"1";"1";"avere tutto lo essenziale";"V A D G";"ha#63 tutto#90 l'#275 essenziale#8"
"economico rispetto agli altri#positive";"1";"1";"1";"economico rispetto agli altri";"G N P Q";"economico#9 rispetto#9 agli#9 altri#19"
"c' è un leggero#negative";"1";"1";"1";"c' essere uno leggero";"Q V D G";"c'#65 è#636 un#499 leggero#1"
"scelto con buon gusto#positive";"1";"1";"1";"scelto con buon gusto";"G P G N";"scelto#11 con#352 buon#36 gusto#5"
"buono ma non eccezionale#positive";"1";"1";"1";"buono ma non eccezionale";"V Q A G";"buono#24 ma#227 non#318 eccezionale#11"
"a prova di terremoto#positive";"1";"1";"1";"a prova di terremoto";"P N P N";"a#443 prova#1 di#779 terremoto#1"
"ci ritorneremo di sicuro#positive";"1";"1";"1";"ci ritornare di sicuro";"Q V P G";"ci#133 ritorneremo#2 di#779 sicuro#2"
"per non parlare dello#positive";"1";"1";"1";"per non parlare dello";"P A V P";"per#479 non#318 parlare#5 dello#5"
"abbastanza di bassa qualita#negative";"1";"1";"1";"abbastanza di basso qualita";"A P G N";"abbastanza#43 di#779 bassa#4 qualita#6"
"ci ritornerò quest' anno#positive";"1";"1";"1";"ci ritornare quest' anno";"Q V G N";"ci#133 ritornerò#4 quest'#12 anno#25"
"più bassi della città#positive";"1";"1";"1";"piu' basso della citta'";"R G P N";"più#84 bassi#3 della#172 città#46"
"non e ' vicino#negative";"1";"1";"1";"non e ' vicino";"A Q Q G";"non#318 e#1153 '#185 vicino#41"
"non è sempre garantita#negative";"1";"1";"1";"non essere sempre garantire";"A V A V";"non#318 è#636 sempre#51 garantita#1"
"ulteriore aggravio di spese#negative";"1";"1";"1";"ulteriore aggravio di spesa";"G N P N";"ulteriore#2 aggravio#1 di#779 spese#1"
"ci è stato dato#positive";"1";"1";"1";"ci è essere dare";"Q R V V";"ci#133 è#636 stato#44 dato#8"
"disponibile fino alle h.12:00#positive";"1";"1";"1";"disponibile fino alle h.12:00";"G G P N";"disponibile#53 fino#9 alle#49 h.12:00#1"
"non offrè molte attrazioni#negative";"1";"1";"1";"non offrè molto attrazione";"A V G N";"non#318 offrè#1 molte#4 attrazioni#5"
"a pagamento in piscina#negative";"1";"1";"1";"a pagamento in piscina";"P N P N";"a#443 pagamento#9 in#482 piscina#75"
"un po ’ lontano#negative";"1";"1";"1";"uno po ’ lontano";"D G N G";"un#499 po#54 ’#6 lontano#6"
"ha attiguo l' ufficio#negative";"1";"1";"1";"avere attiguo lo ufficio";"V G D N";"ha#63 attiguo#4 l'#275 ufficio#2"
"un po ' vecchie#negative";"1";"1";"1";"uno po ' vecchio";"D R Q G";"un#499 po#54 '#185 vecchie#8"
"un po ' pesante#negative";"1";"1";"1";"uno po ' pesare";"D R Q V";"un#499 po#54 '#185 pesante#1"
"è inoltre dotata di#positive";"1";"1";"1";"è inoltre dotare di";"R A V P";"è#636 inoltre#8 dotata#3 di#779"
"necessiterebbero di un rinnovamento#negative";"1";"1";"1";"necessitare di uno rinnovamento";"V P D N";"necessiterebbero#1 di#779 un#499 rinnovamento#2"
"15 minuti a piedi#positive";"1";"1";"1";"15 minuto a piede";"G N P N";"15#12 minuti#37 a#443 piedi#35"
"nn in ottime condizioni.#negative";"1";"1";"1";"nn in ottimo condizioni.";"V P G N";"nn#2 in#482 ottime#5 condizioni.#1"
"inadeguato per una spa#negative";"1";"1";"1";"inadeguato per uno spa";"V P D N";"inadeguato#1 per#479 una#308 spa#11"
"non è delle migliori#negative";"1";"1";"1";"non essere delle migliori";"A V P N";"non#318 è#636 delle#59 migliori#7"
"unico nel suo genere#strongpositive";"1";"1";"1";"unico nel suo genere";"G P G N";"unico#20 nel#101 suo#6 genere#6"
"non era più disponibile#negative";"1";"1";"1";"non essere piu' disponibile";"A V G G";"non#318 era#109 più#84 disponibile#53"
"190 euro a notte#negative";"1";"1";"1";"190 euro a notte";"O N P N";"190#1 euro#10 a#443 notte#35"
"decisamente molto ben curata#positive";"1";"1";"1";"decisamente molto ben curare";"A A A V";"decisamente#13 molto#279 ben#73 curata#9"
"su cemento e panchette#negative";"1";"1";"1";"su cemento e panchetta";"P N Q N";"su#37 cemento#2 e#1153 panchette#1"
"ottimo rapporto qualità prezzo#positive";"1";"1";"1";"ottimo rapporto qualità prezzare";"G N Q V";"ottimo#105 rapporto#27 qualità#62 prezzo#69"
"sono all ' altezza#positive";"1";"1";"1";"essere all ' altezza";"V P Q N";"sono#193 all#5 '#185 altezza#11"
"quasi impossibile farsi una#negative";"1";"1";"1";"quasi impossibile farsi uno";"Q G V D";"quasi#15 impossibile#5 farsi#1 una#308"
"un po ' antiquate#negative";"1";"1";"1";"uno po ' antiquate";"D R Q R";"un#499 po#54 '#185 antiquate#1"
"il materasso è deformato#negative";"1";"1";"1";"lo materasso è deformato";"D N R G";"il#544 materasso#2 è#636 deformato#1"
"più tutti i comfort#positive";"1";"1";"1";"piu' tutto lo comfort";"N G D N";"più#84 tutti#70 i#192 comfort#6"
"siamo più che soddisfatti#positive";"1";"1";"1";"essere piu' che soddisfare";"V N Q V";"siamo#67 più#84 che#374 soddisfatti#7"
"non sembra gran cosa#negative";"1";"1";"1";"non sembrare gran cosa";"A V G N";"non#318 sembra#9 gran#6 cosa#30"
"ricavate da vecchie stanze#negative";"1";"1";"1";"ricavare da vecchio stanza";"V P G N";"ricavate#1 da#191 vecchie#8 stanze#38"
"molto "" usata ""#negative";"1";"1";"1";"molto &quot; usare &quot;";"A O V O";"molto#279 ""#76 usata#1 ""#76"
"al massimo due stelle#negative";"1";"1";"1";"al massimo due stella";"P G G N";"al#186 massimo#11 due#50 stelle#35"
"buon profumo di menta#positive";"1";"1";"1";"buon profumo di menta";"G N P N";"buon#36 profumo#2 di#779 menta#1"
"piena di funghi neri#strongnegative";"1";"1";"1";"pieno di fungo nero";"G P N G";"piena#5 di#779 funghi#5 neri#1"
"non è molto comoda#negative";"1";"1";"1";"non è molto comodo";"A R A G";"non#318 è#636 molto#279 comoda#17"
"nessuna possibilità di avere#negative";"1";"1";"1";"nessuno possibilita' di avere";"G N P V";"nessuna#2 possibilità#12 di#779 avere#12"
"ci è piaciuta moltissimo#strongpositive";"1";"1";"1";"ci essere piacere moltissimo";"Q V V G";"ci#133 è#636 piaciuta#2 moltissimo#2"
"100 mt di distanza#positive";"1";"1";"1";"100 mt di distanza";"G N P N";"100#3 mt#3 di#779 distanza#8"
"ci ha fatto penare#negative";"1";"1";"1";"ci avere fare penare";"Q V V V";"ci#133 ha#63 fatto#30 penare#1"
"estremamente minimalista ed essenziale#strongnegative";"1";"1";"1";"estremamente minimalista ed essenziale";"A N Q G";"estremamente#7 minimalista#2 ed#110 essenziale#8"
"piu ' che accessibile#positive";"1";"1";"1";"piu ' che accessibile";"A Q Q G";"piu#18 '#185 che#374 accessibile#4"
"via vai degli operai#negative";"1";"1";"1";"via vaio degli operaio";"N N P N";"via#17 vai#2 degli#22 operai#1"
"vero e proprio appartamento#positive";"1";"1";"1";"vero e proprio appartamento";"N Q G N";"vero#9 e#1153 proprio#29 appartamento#8"
"buona solo per musical#positive";"1";"1";"1";"buono solo per musical";"G A P N";"buona#51 solo#60 per#479 musical#1"
"un pò troppo alto#negative";"1";"1";"1";"uno pò troppo alto";"D N A G";"un#499 pò#24 troppo#32 alto#9"
"non e ' climatizzata#negative";"1";"1";"1";"non e ' climatizzata";"A Q Q G";"non#318 e#1153 '#185 climatizzata#1"
"a soli 50 metri#positive";"1";"1";"1";"a sole 50 metro";"P N G N";"a#443 soli#3 50#3 metri#17"
"si mangia molto bene#positive";"1";"1";"1";"si mangiare molto bene";"Q V A N";"si#195 mangia#2 molto#279 bene#29"
"che corrono sulle scale#negative";"1";"1";"1";"che correre sulle scala";"Q V P N";"che#374 corrono#1 sulle#10 scale#7"
"non è così vicino#negative";"1";"1";"1";"non essere così vicino";"A V V N";"non#318 è#636 così#18 vicino#41"
"non puoi scegliere niente#negative";"1";"1";"1";"non potere scegliere niente";"A V V N";"non#318 puoi#2 scegliere#8 niente#19"
"un po ' miseria#negative";"1";"1";"1";"uno po ' miseria";"D R Q G";"un#499 po#54 '#185 miseria#1"
"gentile con i clienti#positive";"1";"1";"1";"gentile con lo cliente";"G P D N";"gentile#34 con#352 i#192 clienti#16"
"acqua che usciva dal#negative";"1";"1";"1";"acqua che uscire dal";"N Q V P";"acqua#17 che#374 usciva#3 dal#85"
"a 3 minuti dal#positive";"1";"1";"1";"a 3 minuto dal";"P G N P";"a#443 3#27 minuti#37 dal#85"
"c' è di tutto#positive";"1";"1";"1";"c' è di tutto";"Q N P Q";"c'#65 è#636 di#779 tutto#90"
"è arrivata alle 22.00#negative";"1";"1";"1";"è arrivare alle 22.00";"R V P G";"è#636 arrivata#2 alle#49 22.00#2"
"pronto a qualsiasi richiesta#positive";"1";"1";"1";"pronto a qualsiasi richiesta";"G P G N";"pronto#5 a#443 qualsiasi#12 richiesta#5"
"non sembra all' altezza#negative";"1";"1";"1";"non sembrare all' altezza";"A V P N";"non#318 sembra#9 all'#86 altezza#11"
"mi è piaciuto molto#positive";"1";"1";"1";"mi è piacere molto";"Q R V A";"mi#32 è#636 piaciuto#1 molto#279"
"li fanno sul momento#negative";"1";"1";"1";"li fare sul momento";"Q V P N";"li#10 fanno#9 sul#39 momento#7"
"cambio tutti i giorni#positive";"1";"1";"1";"cambio tutto lo giorno";"N G D N";"cambio#3 tutti#70 i#192 giorni#33"
"comodamente raggiungibile dall' aeroporto#positive";"1";"1";"1";"comodamente raggiungibile dall' aeroporto";"A G P N";"comodamente#3 raggiungibile#9 dall'#22 aeroporto#16"
"un po ' piccolina#negative";"1";"1";"1";"uno po ' piccolina";"D R Q G";"un#499 po#54 '#185 piccolina#1"
"lo sconsiglio a chiunque#strongnegative";"1";"1";"1";"lo sconsigliare a chiunque";"Q V P Q";"lo#77 sconsiglio#3 a#443 chiunque#2"
"non era molto luminoso#negative";"1";"1";"1";"non essere molto luminoso";"A V A G";"non#318 era#109 molto#279 luminoso#3"
"in un solo hotel#positive";"1";"1";"1";"in uno solo hotel";"P D G N";"in#482 un#499 solo#60 hotel#288"
"per il resto deludente#negative";"1";"1";"1";"per lo resto deludere";"P D N V";"per#479 il#544 resto#13 deludente#2"
"qualche dubbio sulla effettiva#negative";"1";"1";"1";"qualche dubbio sulla effettivo";"G N P G";"qualche#12 dubbio#3 sulla#29 effettiva#1"
"in modo praticamente esclusivo#positive";"1";"1";"1";"in modo praticamente esclusivo";"P N A G";"in#482 modo#8 praticamente#8 esclusivo#1"
"la distanza è breve#positive";"1";"1";"1";"lo distanza è breve";"D N R G";"la#673 distanza#8 è#636 breve#6"
"alla mercè delle mosche#strongnegative";"1";"1";"1";"alla merce' delle mosca";"P N P N";"alla#101 mercè#1 delle#59 mosche#1"
"forte odore di muffa#negative";"1";"1";"1";"forte odore di muffa";"G N P N";"forte#5 odore#6 di#779 muffa#4"
"piccole per i bambini#positive";"1";"1";"1";"piccolo per lo bambino";"N P D N";"piccole#15 per#479 i#192 bambini#33"
"c' e ' anche#positive";"1";"1";"1";"c' e ' anche";"A Q Q Q";"c'#65 e#1153 '#185 anche#160"
"ce ne siamo innamorati#positive";"1";"1";"1";"ce ne essere innamorare";"Q Q V V";"ce#2 ne#15 siamo#67 innamorati#1"
"un centinaio di metri#positive";"1";"1";"1";"uno centinaio di metro";"D N P N";"un#499 centinaio#1 di#779 metri#17"
"troppo traffico di automobili#strongnegative";"1";"1";"1";"troppo traffico di automobile";"G N P R";"troppo#32 traffico#4 di#779 automobili#1"
"un po ' limitato#negative";"1";"1";"1";"uno po ' limitare";"D R Q V";"un#499 po#54 '#185 limitato#2"
"veramente suggestivo ed accogliente#positive";"1";"1";"1";"veramente suggestivo ed accogliere";"A G Q V";"veramente#45 suggestivo#1 ed#110 accogliente#20"
