"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"butter#positive";"0";"1";"2";"Butter";"N";"butter#2"
"relaxen#positive";"0";"1";"2";"relaxen";"O";"relaxen#2"
"überfüllt#negative";"0";"1";"3";"überfüllt";"G";"überfüllt#3"
"unschlagbar#strongpositive";"0";"1";"2";"unschlagbar";"G";"unschlagbar#2"
"überdachte#positive";"0";"1";"2";"überdacht";"G";"überdachte#2"
"schick#positive";"0";"1";"3";"schick";"G";"schick#3"
"großer#positive";"0";"1";"10";"groß";"G";"großer#10"
"empfehle#positive";"0";"1";"2";"empfehlen";"V";"empfehle#2"
"hilfsbereitschaft#positive";"0";"1";"2";"Hilfsbereitschaft";"N";"hilfsbereitschaft#2"
"steak#positive";"0";"1";"3";"Steak";"N";"steak#3"
"jedes#positive";"0";"1";"5";"jede";"Q";"jedes#5"
"sind#strongpositive";"0";"1";"183";"sein";"V";"sind#183"
"unmöglich#strongnegative";"0";"1";"2";"unmöglich";"G";"unmöglich#2"
"ungeziefer#negative";"0";"1";"2";"Ungeziefer";"N";"ungeziefer#2"
"nahe#positive";"0";"1";"5";"nahe";"P";"nahe#5"
"lieblos#negative";"0";"1";"4";"lieblos";"G";"lieblos#4"
"fehlende#negative";"0";"1";"5";"fehlend";"G";"fehlende#5"
"ideale#positive";"0";"1";"2";"ideal";"G";"ideale#2"
"tollen#positive";"0";"1";"4";"toll";"G";"tollen#4"
"standard#negative";"0";"1";"15";"Standard";"N";"standard#15"
"angenehmer#positive";"0";"1";"2";"angenehm";"G";"angenehmer#2"
"hervorragende#strongpositive";"0";"1";"2";"hervorragend";"G";"hervorragende#2"
"besonders#strongpositive";"0";"1";"22";"besonders";"A";"besonders#22"
"übersichtlich#positive";"0";"1";"2";"übersichtlich";"G";"übersichtlich#2"
"deutschsprachig#positive";"0";"1";"2";"deutschsprachig";"G";"deutschsprachig#2"
"enttäuschend#negative";"0";"1";"4";"enttäuschend";"G";"enttäuschend#4"
"schönem#positive";"0";"1";"2";"schön";"G";"schönem#2"
"richtig#positive";"0";"1";"11";"richtig";"G";"richtig#11"
"enttäuschung#strongnegative";"0";"1";"3";"Enttäuschung";"N";"enttäuschung#3"
"straßenbahn#positive";"0";"1";"10";"Straßenbahn";"N";"straßenbahn#10"
"wohlgefühlt#positive";"0";"1";"3";"wohlfühlen";"V";"wohlgefühlt#3"
"kostenloser#positive";"0";"1";"3";"kostenloser";"G";"kostenloser#3"
"qualität#positive";"0";"1";"20";"Qualität";"N";"qualität#20"
"dreckige#negative";"0";"1";"2";"dreckig";"G";"dreckige#2"
"müsli#positive";"0";"1";"3";"Müsli";"N";"müsli#3"
"angemessen#positive";"0";"1";"3";"angemessen";"G";"angemessen#3"
"nichts#strongnegative";"0";"1";"36";"nichts";"Q";"nichts#36"
"manche#negative";"0";"1";"2";"manche";"Q";"manche#2"
"schmackhaft#positive";"0";"1";"2";"schmackhaft";"G";"schmackhaft#2"
"kleiner#negative";"0";"1";"10";"klein";"G";"kleiner#10"
"vorhanden#positive";"0";"1";"17";"vorhanden";"G";"vorhanden#17"
"traumurlaub#strongpositive";"0";"1";"4";"Traumurlaub";"N";"traumurlaub#4"
"wurst#positive";"0";"1";"8";"Wurst";"N";"wurst#8"
"nebenan#positive";"0";"1";"5";"nebenan";"A";"nebenan#5"
"lärm#negative";"0";"1";"8";"Lärm";"N";"lärm#8"
"tee#positive";"0";"1";"9";"Tee";"N";"tee#9"
"abwechslungsreich#positive";"0";"1";"4";"abwechslungsreich";"G";"abwechslungsreich#4"
"tophotel#strongpositive";"0";"1";"2";"Tophotel";"O";"tophotel#2"
"abgenutzten#negative";"0";"1";"2";"abgenutzt";"G";"abgenutzten#2"
"idyllisch#positive";"0";"1";"2";"idyllisch";"G";"idyllisch#2"
"schönheitsfehlern#negative";"0";"1";"2";"Schönheitsfehler";"N";"schönheitsfehlern#2"
"typisches#negative";"0";"1";"3";"typisch";"G";"typisches#3"
"wanne#positive";"0";"1";"3";"Wanne";"N";"wanne#3"
"schoener#positive";"0";"1";"3";"schoener";"O";"schoener#3"
"eier#positive";"0";"1";"3";"Ei";"N";"eier#3"
"überteuert#negative";"0";"1";"3";"überteuern";"V";"überteuert#3"
"auch#positive";"0";"1";"244";"auch";"A";"auch#244"
"spitzen#strongpositive";"0";"1";"3";"Spitze";"N";"spitzen#3"
"spitzenhotel#strongpositive";"0";"1";"3";"Spitzenhotel";"N";"spitzenhotel#3"
"schlimmer#strongnegative";"0";"1";"2";"schlimm";"G";"schlimmer#2"
"hässlich#negative";"0";"1";"2";"hässlich";"G";"hässlich#2"
"wohnzimmer#positive";"0";"1";"2";"Wohnzimmer";"N";"wohnzimmer#2"
"riesig#positive";"0";"1";"2";"riesig";"G";"riesig#2"
"altes#negative";"0";"1";"5";"alt";"G";"altes#5"
"voll#negative";"0";"1";"6";"voll";"G";"voll#6"
"einfach#negative";"0";"1";"30";"einfach";"G";"einfach#30"
"sogenannte#negative";"0";"1";"2";"sogenannt";"G";"sogenannte#2"
"reichhaltige#positive";"0";"1";"2";"reichhaltig";"G";"reichhaltige#2"
"unübersichtlich#negative";"0";"1";"2";"unübersichtlich";"G";"unübersichtlich#2"
"abgewohnte#negative";"0";"1";"2";"Abgewohnte";"O";"abgewohnte#2"
"perfekt#strongpositive";"0";"1";"9";"perfekt";"G";"perfekt#9"
"bequem#positive";"0";"1";"4";"bequem";"G";"bequem#4"
"winziger#strongnegative";"0";"1";"2";"winzig";"G";"winziger#2"
"spuren#negative";"0";"1";"4";"Spur|Spuren";"N";"spuren#4"
"veraltet#negative";"0";"1";"4";"veralten";"V";"veraltet#4"
"sauberen#positive";"0";"1";"5";"sauber";"G";"sauberen#5"
"einschränkungen#negative";"0";"1";"4";"Einschränkung";"N";"einschränkungen#4"
"günstiges#positive";"0";"1";"2";"günstig";"G";"günstiges#2"
"renovierte#positive";"0";"1";"2";"renoviert";"G";"renovierte#2"
"tiptop#strongpositive";"0";"1";"2";"tiptop";"O";"tiptop#2"
"meiden#negative";"0";"1";"3";"meiden";"V";"meiden#3"
"problemlos#positive";"0";"1";"3";"Problemlos";"O";"problemlos#3"
"nicht#negative";"0";"1";"366";"nicht";"O";"nicht#366"
"deutscher#positive";"0";"1";"3";"deutsch";"G";"deutscher#3"
"nett#positive";"0";"1";"16";"nett";"G";"nett#16"
"elegant#positive";"0";"1";"2";"elegant";"G";"elegant#2"
"überrascht#positive";"0";"1";"6";"überraschen";"V";"überrascht#6"
"keinesfalls#negative";"0";"1";"4";"keinesfalls";"A";"keinesfalls#4"
"kleinen#positive";"0";"1";"25";"klein";"G";"kleinen#25"
"rheinblick#positive";"0";"1";"2";"Rheinblick";"N";"rheinblick#2"
"keine#positive";"0";"1";"65";"keine";"Q";"keine#65"
"genervt#negative";"0";"1";"2";"nerven";"V";"genervt#2"
"gepflegten#positive";"0";"1";"5";"gepflegt";"G";"gepflegten#5"
"offen#positive";"0";"1";"9";"offen";"G";"offen#9"
"erhielten#positive";"0";"1";"2";"erhalten";"V";"erhielten#2"
"offene#negative";"0";"1";"3";"offen";"G";"offene#3"
"gutem#positive";"0";"1";"9";"gut";"G";"gutem#9"
"kuchen#positive";"0";"1";"4";"Kuchen";"N";"kuchen#4"
"zentrale#positive";"0";"1";"4";"zentral";"G";"zentrale#4"
"eigenen#positive";"0";"1";"5";"eigen";"G";"eigenen#5"
"diverse#positive";"0";"1";"2";"divers";"G";"diverse#2"
"top#positive";"0";"1";"23";"Top";"R";"top#23"
"immer#positive";"0";"1";"49";"immer";"A";"immer#49"
"optimales#positive";"0";"1";"2";"optimal";"G";"optimales#2"
"unglaublich#strongnegative";"0";"1";"2";"unglaublich";"G";"unglaublich#2"
"vergilbt#negative";"0";"1";"2";"vergilben";"V";"vergilbt#2"
"käse#positive";"0";"1";"11";"Käse";"N";"käse#11"
"nähe#positive";"0";"1";"44";"Nähe";"N";"nähe#44"
"umfangreich#positive";"0";"1";"2";"umfangreich";"G";"umfangreich#2"
"wc#negative";"0";"1";"6";"WC";"O";"wc#6"
"oberflächlich#negative";"0";"1";"3";"oberflächlich";"G";"oberflächlich#3"
"günstige#positive";"0";"1";"2";"günstig";"G";"günstige#2"
"ecke#positive";"0";"1";"9";"Ecke";"N";"ecke#9"
"üppig#positive";"0";"1";"4";"üppig";"G";"üppig#4"
"lecker#positive";"0";"1";"11";"lecker";"G";"lecker#11"
"alt.#negative";"0";"1";"4";"alt.";"O";"alt.#4"
"wechseln#negative";"0";"1";"2";"wechseln";"V";"wechseln#2"
"honig#positive";"0";"1";"4";"Honig";"N";"honig#4"
"verwinkelt#negative";"0";"1";"3";"verwinkelt";"G";"verwinkelt#3"
"schlechten#negative";"0";"1";"4";"schlecht";"G";"schlechten#4"
"sauberes#positive";"0";"1";"3";"sauber";"G";"sauberes#3"
"repariert#negative";"0";"1";"3";"reparieren";"V";"repariert#3"
"winziges#negative";"0";"1";"2";"winzig";"G";"winziges#2"
"spartanisch#strongnegative";"0";"1";"3";"spartanisch";"G";"spartanisch#3"
"marmelade#positive";"0";"1";"8";"Marmelade";"N";"marmelade#8"
"besonders#positive";"0";"1";"22";"besonders";"A";"besonders#22"
"blasse#negative";"0";"1";"2";"blass";"G";"blasse#2"
"umfangreiches#positive";"0";"1";"2";"umfangreich";"G";"umfangreiches#2"
"ansprechend#positive";"0";"1";"7";"ansprechend";"G";"ansprechend#7"
"unsauber#negative";"0";"1";"5";"unsauber";"G";"unsauber#5"
"großem#positive";"0";"1";"3";"groß";"G";"großem#3"
"ruhigen#positive";"0";"1";"5";"ruhig";"G";"ruhigen#5"
"extrem#strongpositive";"0";"1";"8";"extrem";"G";"extrem#8"
"extra#negative";"0";"1";"5";"extra";"G";"extra#5"
"draußen#positive";"0";"1";"5";"draußen";"A";"draußen#5"
"enttäuscht#negative";"0";"1";"8";"enttäuschen";"V";"enttäuscht#8"
"geschmackvoll#positive";"0";"1";"5";"geschmackvoll";"G";"geschmackvoll#5"
"beschwert#negative";"0";"1";"2";"beschweren";"V";"beschwert#2"
"genug#positive";"0";"1";"3";"genug";"A";"genug#3"
"modernisiert#positive";"0";"1";"5";"modernisieren";"V";"modernisiert#5"
"frisches#positive";"0";"1";"6";"frisch";"G";"frisches#6"
"vorteile#positive";"0";"1";"2";"Vorteil";"N";"vorteile#2"
"schlechtem#negative";"0";"1";"2";"schlecht";"G";"schlechtem#2"
"meerblick#positive";"0";"1";"13";"Meerblick";"N";"meerblick#13"
"fröhliches#positive";"0";"1";"2";"fröhlich";"G";"fröhliches#2"
"fleißige#positive";"0";"1";"2";"fleißig";"G";"fleißige#2"
"gemischt#positive";"0";"1";"19";"gemischt";"G";"gemischt#19"
"jede#positive";"0";"1";"5";"jede";"Q";"jede#5"
"kaffee#positive";"0";"1";"15";"Kaffee";"N";"kaffee#15"
"licht#positive";"0";"1";"2";"Licht";"N";"licht#2"
"perfekte#strongpositive";"0";"1";"2";"perfekt";"G";"perfekte#2"
"gefallen#positive";"0";"1";"7";"fallen|gefallen";"V";"gefallen#7"
"stimmt#positive";"0";"1";"7";"stimmen";"V";"stimmt#7"
"unschlagbar#positive";"0";"1";"2";"unschlagbar";"G";"unschlagbar#2"
"geringen#positive";"0";"1";"2";"gering";"G";"geringen#2"
"überteuert#strongnegative";"0";"1";"3";"überteuern";"V";"überteuert#3"
"wiese#positive";"0";"1";"2";"Wiese";"N";"wiese#2"
"sehr#strongpositive";"0";"1";"502";"sehr";"A";"sehr#508"
"älterer#negative";"0";"1";"2";"alt";"G";"älterer#2"
"kleines#positive";"0";"1";"18";"klein";"G";"kleines#18"
"kostenlosen#positive";"0";"1";"2";"kostenlos";"G";"kostenlosen#2"
"nettem#positive";"0";"1";"2";"nett";"G";"nettem#2"
"haare#negative";"0";"1";"6";"Haar";"N";"haare#6"
"wunderschön#strongpositive";"0";"1";"5";"wunderschön";"G";"wunderschön#5"
"kompetenz#positive";"0";"1";"2";"Kompetenz";"N";"kompetenz#2"
"feucht#negative";"0";"1";"2";"feucht";"G";"feucht#2"
"älteren#negative";"0";"1";"3";"alt";"G";"älteren#3"
"freundliches#positive";"0";"1";"5";"freundlich";"G";"freundliches#5"
"aufmerksames#positive";"0";"1";"2";"aufmerksam";"G";"aufmerksames#2"
"verbesserungswürdig#negative";"0";"1";"2";"verbesserungswürdig";"G";"verbesserungswürdig#2"
"angenehme#positive";"0";"1";"6";"angenehm";"G";"angenehme#6"
"hellhörig#strongnegative";"0";"1";"8";"hellhörig";"G";"hellhörig#8"
"gibts#positive";"0";"1";"3";"gibts";"O";"gibts#3"
"brötchen#positive";"0";"1";"7";"Brötchen";"N";"brötchen#7"
"verschmutzt#negative";"0";"1";"4";"verschmutzen";"V";"verschmutzt#4"
"enge#negative";"0";"1";"2";"eng";"G";"enge#2"
"ausreichende#positive";"0";"1";"2";"ausreichend";"G";"ausreichende#2"
"empfehlen#positive";"0";"1";"44";"empfehlen";"V";"empfehlen#44"
"komfortabel#positive";"0";"1";"4";"komfortabel";"G";"komfortabel#4"
"dunkel#negative";"0";"1";"3";"dunkel";"G";"dunkel#3"
"kleine#positive";"0";"1";"14";"klein";"G";"kleine#14"
"atemberaubend#positive";"0";"1";"2";"atemberaubend";"G";"atemberaubend#2"
"beeindruckt#positive";"0";"1";"2";"beeindruckt";"G";"beeindruckt#2"
"enttäuschung#negative";"0";"1";"3";"Enttäuschung";"N";"enttäuschung#3"
"überall#positive";"0";"1";"15";"überall";"A";"überall#15"
"direkte#positive";"0";"1";"4";"direkt";"G";"direkte#4"
"empfehlenswert#positive";"0";"1";"12";"empfehlenswert";"G";"empfehlenswert#12"
"nachteilig#negative";"0";"1";"2";"nachteilig";"G";"nachteilig#2"
"gewöhnungsbedürftig#negative";"0";"1";"2";"gewöhnungsbedürftig";"G";"gewöhnungsbedürftig#2"
"zentrales#positive";"0";"1";"2";"zentral";"G";"zentrales#2"
"wenig#positive";"0";"1";"38";"wenige";"Q";"wenig#38"
"gross#positive";"0";"1";"6";"groß";"G";"gross#6"
"prima#positive";"0";"1";"2";"prima";"G";"prima#2"
"wunderbar#strongpositive";"0";"1";"3";"wunderbar";"G";"wunderbar#3"
"großzügige#positive";"0";"1";"3";"großzügig";"G";"großzügige#3"
"naja#positive";"0";"1";"5";"naja";"O";"naja#5"
"niemand#negative";"0";"1";"8";"niemand";"Q";"niemand#8"
"joghurt#positive";"0";"1";"4";"Joghurt";"N";"joghurt#4"
"eng#negative";"0";"1";"4";"eng";"G";"eng#4"
"weitläufige#positive";"0";"1";"3";"weitläufig";"G";"weitläufige#3"
"abgenutzt#negative";"0";"1";"5";"abnutzen";"V";"abgenutzt#5"
"staub#negative";"0";"1";"5";"Staub";"N";"staub#5"
"abgewohnt#negative";"0";"1";"6";"abwohnen";"V";"abgewohnt#6"
"einmalig#positive";"0";"1";"2";"einmalig";"G";"einmalig#2"
"grosse#positive";"0";"1";"3";"groß";"G";"grosse#3"
"atemberaubend#strongpositive";"0";"1";"2";"atemberaubend";"G";"atemberaubend#2"
"frisch#positive";"0";"1";"9";"frisch";"G";"frisch#9"
"croissants#positive";"0";"1";"2";"Croissants";"O";"croissants#2"
"umsonst#positive";"0";"1";"6";"umsonst";"A";"umsonst#6"
"akzeptabel#positive";"0";"1";"6";"akzeptabel";"G";"akzeptabel#6"
"neu#positive";"0";"1";"15";"neu";"G";"neu#15"
"sehr#negative";"0";"1";"502";"sehr";"A";"sehr#508"
"statt#negative";"0";"1";"5";"statt";"P";"statt#5"
"überfordert#negative";"0";"1";"2";"überfordern";"V";"überfordert#2"
"historischen#positive";"0";"1";"2";"historisch";"G";"historischen#2"
"herzlichkeit#positive";"0";"1";"2";"Herzlichkeit";"N";"herzlichkeit#2"
"richtige#positive";"0";"1";"3";"richtig";"G";"richtige#3"
"absolut empfehlenswert#strongpositive";"1";"4";"4";"absolut empfehlenswert";"G G";"absolut#20 empfehlenswert#12"
"sehr nettes#strongpositive";"1";"4";"4";"sehr nett";"A G";"sehr#508 nettes#14"
"sehr geräumig#strongpositive";"1";"3";"3";"sehr geräumig";"A G";"sehr#508 geräumig#10"
"relativ klein#negative";"1";"3";"3";"relativ klein";"G G";"relativ#10 klein#47"
"sehr freundliches#strongpositive";"1";"3";"3";"sehr freundlich";"A G";"sehr#508 freundliches#5"
"einfach super#strongpositive";"1";"3";"3";"einfach super";"G G";"einfach#30 super#73"
"sehr schöner#strongpositive";"1";"3";"3";"sehr schön";"A G";"sehr#508 schöner#16"
"sehr genossen#strongpositive";"1";"2";"2";"sehr genießen";"A V";"sehr#508 genossen#5"
"sehr angenehmes#strongpositive";"1";"2";"2";"sehr angenehm";"A G";"sehr#508 angenehmes#6"
"sehr kinderfreundlich#strongpositive";"1";"2";"2";"sehr kinderfreundlich";"A G";"sehr#508 kinderfreundlich#4"
"etwas abgelegen#negative";"1";"2";"2";"etwas abliegen";"A V";"etwas#80 abgelegen#4"
"sehr unsauber#strongnegative";"1";"2";"2";"sehr unsauber";"A G";"sehr#508 unsauber#5"
"ohne atmosphäre#negative";"1";"2";"2";"ohne Atmosphäre";"P N";"ohne#40 atmosphäre#7"
"funktionierte nicht#negative";"1";"2";"2";"funktionieren nicht";"V O";"funktionierte#5 nicht#366"
"frisch renoviert#positive";"1";"2";"2";"frisch renovieren";"G V";"frisch#9 renoviert#20"
"absolut top#strongpositive";"1";"2";"2";"absolut top";"G O";"absolut#20 top#23"
"super sauber#strongpositive";"1";"2";"2";"super sauber";"G G";"super#73 sauber#88"
"überall flecken#negative";"1";"2";"2";"überall Flecken";"A N";"überall#15 flecken#11"
"sehr saubere#strongpositive";"1";"2";"2";"sehr sauber";"A G";"sehr#508 saubere#4"
"sehr renovierungsbedürftig#strongnegative";"1";"2";"2";"sehr renovierungsbedürftig";"A G";"sehr#508 renovierungsbedürftig#7"
"sehr sauberes#strongpositive";"1";"2";"2";"sehr sauber";"A G";"sehr#508 sauberes#3"
"sehr ruhige#strongpositive";"1";"2";"2";"sehr ruhig";"A G";"sehr#508 ruhige#8"
"keine entschuldigung#negative";"1";"2";"2";"keine Entschuldigung";"Q N";"keine#65 entschuldigung#2"
"nicht perfekt#negative";"1";"1";"1";"nicht perfekt";"O G";"nicht#366 perfekt#9"
"sehr hellhörige#strongnegative";"1";"1";"1";"sehr hellhörig";"A G";"sehr#508 hellhörige#1"
"entsprechenden lärm#negative";"1";"1";"1";"entsprechend Lärm";"G N";"entsprechenden#2 lärm#8"
"super schönes#strongpositive";"1";"1";"1";"super schön";"G G";"super#73 schönes#34"
"sehr abwechlungsreich#strongpositive";"1";"1";"1";"sehr abwechlungsreich";"A O";"sehr#508 abwechlungsreich#1"
"sehr empfehlenswertes#strongpositive";"1";"1";"1";"sehr empfehlenswert";"A G";"sehr#508 empfehlenswertes#6"
"gravierende mängel#strongnegative";"1";"1";"1";"gravierend Mangel";"G N";"gravierende#1 mängel#5"
"wunderbar gepflegt#strongpositive";"1";"1";"1";"wunderbar pflegen";"G V";"wunderbar#3 gepflegt#18"
"noch kleiner#strongnegative";"1";"1";"1";"noch klein";"A G";"noch#77 kleiner#10"
"andere musik#negative";"1";"1";"1";"andere Musik";"Q N";"andere#13 musik#5"
"sehr wackelig#strongnegative";"1";"1";"1";"sehr wackelig";"A G";"sehr#508 wackelig#1"
"sehr kleinen#negative";"1";"1";"1";"sehr klein";"A G";"sehr#508 kleinen#25"
"keinesfalls schlecht#positive";"1";"1";"1";"keinesfalls schlecht";"A G";"keinesfalls#4 schlecht#24"
"nicht viel#negative";"1";"1";"1";"nicht viel";"O A";"nicht#366 viel#38"
"tlw. renovierungsbedürftig#positive";"1";"1";"1";"tlw. renovierungsbedürftig";"O G";"tlw.#1 renovierungsbedürftig#7"
"schimmelflecken im#negative";"1";"1";"1";"Schimmelflecken in";"O P";"schimmelflecken#2 im#289"
"teils bruchbuden#negative";"1";"1";"1";"teils Bruchbude";"A N";"teils#4 bruchbuden#1"
"stets freundlich#positive";"1";"1";"1";"stets freundlich";"A G";"stets#5 freundlich#45"
"nicht geschaffen#negative";"1";"1";"1";"nicht schaffen";"O V";"nicht#366 geschaffen#1"
"etwas eng#negative";"1";"1";"1";"etwas eng";"A G";"etwas#80 eng#4"
"mini bar#negative";"1";"1";"1";"mini Bar";"G N";"mini#2 bar#13"
"empfehlenswertes familiengeführtes#positive";"1";"1";"1";"empfehlenswert familiengeführtes";"G O";"empfehlenswertes#6 familiengeführtes#1"
"vergleichsweise großes#positive";"1";"1";"1";"vergleichsweise groß";"A G";"vergleichsweise#1 großes#9"
"und badewanne#positive";"1";"1";"1";"und Badewanne";"C N";"und#1053 badewanne#7"
"über parkterasse#negative";"1";"1";"1";"über Parkterasse";"P O";"über#55 parkterasse#1"
"nicht zeitgemäß#negative";"1";"1";"1";"nicht zeitgemäß";"O G";"nicht#366 zeitgemäß#2"
"luxus errichtet#positive";"1";"1";"1";"Luxus errichten";"N V";"luxus#3 errichtet#1"
"nur empfehlen#positive";"1";"1";"1";"nur empfehlen";"A V";"nur#142 empfehlen#44"
"nicht bedraengt#positive";"1";"1";"1";"nicht bedraengt";"O O";"nicht#366 bedraengt#1"
"besonders begeistert#strongpositive";"1";"1";"1";"besonders begeistert";"A G";"besonders#22 begeistert#6"
"familiär geführten#positive";"1";"1";"1";"familiär geführt";"G G";"familiär#2 geführten#1"
"fast übersehen#negative";"1";"1";"1";"fast übersehen";"A V";"fast#19 übersehen#3"
"war top#strongpositive";"1";"1";"1";"sein Top";"V R";"war#339 top#23"
"wurde gedacht#positive";"1";"1";"1";"werden denken|gedenken";"V V";"wurde#75 gedacht#3"
"sehr hochwertig#strongpositive";"1";"1";"1";"sehr hochwertig";"A G";"sehr#508 hochwertig#3"
"überaus freundlich#strongpositive";"1";"1";"1";"überaus freundlich";"A G";"überaus#4 freundlich#45"
"ist wiederlich#strongnegative";"1";"1";"1";"sein wiederlich";"V O";"ist#564 wiederlich#1"
"wirklich toller#strongpositive";"1";"1";"1";"wirklich toll";"G G";"wirklich#52 toller#18"
"sehr genervt#strongnegative";"1";"1";"1";"sehr nerven";"A V";"sehr#508 genervt#2"
"den vorteilen#positive";"1";"1";"1";"die Vorteil";"D N";"den#246 vorteilen#1"
"alles vorhanden#positive";"1";"1";"1";"alle vorhanden";"Q G";"alles#87 vorhanden#17"
"vollständige renovierte#positive";"1";"1";"1";"vollständig renoviert";"G G";"vollständige#1 renovierte#2"
"ganz exzellent#strongpositive";"1";"1";"1";"ganz exzellent";"A G";"ganz#31 exzellent#1"
"recht reichhaltig#strongpositive";"1";"1";"1";"recht reichhaltig";"G G";"recht#26 reichhaltig#15"
"doch lieber#negative";"1";"1";"1";"doch lieb";"A G";"doch#23 lieber#5"
"wirken sanierungsbedürftig#negative";"1";"1";"1";"wirken sanierungsbedürftig";"V G";"wirken#3 sanierungsbedürftig#1"
"nicht aufgetreten#positive";"1";"1";"1";"nicht auftreten";"O V";"nicht#366 aufgetreten#1"
"super gelegen#strongpositive";"1";"1";"1";"super liegen";"G V";"super#73 gelegen#21"
"zentrumsnah gelegenes#positive";"1";"1";"1";"zentrumsnah gelegen";"G G";"zentrumsnah#3 gelegenes#5"
"dreckig wirkenden#negative";"1";"1";"1";"dreckig wirkend";"G G";"dreckig#7 wirkenden#1"
"sehr bequem#positive";"1";"1";"1";"sehr bequem";"A G";"sehr#508 bequem#4"
"schlechte qualität#negative";"1";"1";"1";"schlecht Qualität";"G N";"schlechte#6 qualität#20"
"blättert ab#negative";"1";"1";"1";"blättern ab";"V V";"blättert#1 ab#23"
"einzig negativ#negative";"1";"1";"1";"einzig negativ";"G G";"einzig#4 negativ#12"
"ohne essensrester#positive";"1";"1";"1";"ohne Essensrester";"P O";"ohne#40 essensrester#1"
